Season,Round,Team,Player,PlayerUrl,Position,SelectionType,ScrapedAt
2026,8,Port Adelaide,M Georgiades,pp-port-adelaide-power--mitch-georgiades,Gen. Forward,selected,2026-04-30 19:03
2026,8,Port Adelaide,J Berry,pp-port-adelaide-power--joe-berry,Gen. Forward,selected,2026-04-30 19:03
2026,8,Adelaide,I Cumming,pp-adelaide-crows--isaac-cumming,Midfielder,selected,2026-04-30 19:03
2026,8,Adelaide,B Keays,pp-adelaide-crows--ben-keays,Midfielder,selected,2026-04-30 19:03
2026,8,Adelaide,B Cook,pp-adelaide-crows--brayden-cook,Midfielder,selected,2026-04-30 19:03
2026,8,Port Adelaide,E Mackinlay,pp-port-adelaide-power--ewan-mackinlay,Midfielder,selected,2026-04-30 19:03
2026,8,Port Adelaide,J H-Francis,pp-port-adelaide-power--jason-horne-francis,Midfielder,selected,2026-04-30 19:03
2026,8,Port Adelaide,J Wehr,pp-port-adelaide-power--jacob-wehr,Midfielder,selected,2026-04-30 19:03
2026,8,Adelaide,I Rankine,pp-adelaide-crows--izak-rankine,Gen. Forward,selected,2026-04-30 19:03
2026,8,Adelaide,R Thilthorpe,pp-adelaide-crows--riley-thilthorpe,Gen. Forward,selected,2026-04-30 19:03
2026,8,Adelaide,J Rachele,pp-adelaide-crows--josh-rachele,Gen. Forward,selected,2026-04-30 19:03
2026,8,Port Adelaide,J Burgoyne,pp-port-adelaide-power--jase-burgoyne,Gen. Defender,selected,2026-04-30 19:03
2026,8,Port Adelaide,A Aliir,pp-port-adelaide-power--aliir-aliir,Gen. Defender,selected,2026-04-30 19:03
2026,8,Port Adelaide,K Farrell,pp-port-adelaide-power--kane-farrell,Gen. Defender,selected,2026-04-30 19:03
2026,8,Adelaide,D Curtin,pp-adelaide-crows--daniel-curtin,Key Forward,selected,2026-04-30 19:03
2026,8,Adelaide,T Walker,pp-adelaide-crows--taylor-walker,Key Forward,selected,2026-04-30 19:03
2026,8,Adelaide,Z Taylor,pp-adelaide-crows--zac-taylor,Key Forward,selected,2026-04-30 19:03
2026,8,Port Adelaide,T Marshall,pp-port-adelaide-power--todd-marshall,Key Defender,selected,2026-04-30 19:03
2026,8,Port Adelaide,L Jones,pp-port-adelaide-power--lachlan-jones,Key Defender,selected,2026-04-30 19:03
2026,8,Port Adelaide,M Bergman,pp-port-adelaide-power--miles-bergman,Key Defender,selected,2026-04-30 19:03
2026,8,Adelaide,L McAndrew,pp-adelaide-crows--lachlan-mcandrew,Ruck,selected,2026-04-30 19:03
2026,8,Adelaide,S Berry,pp-adelaide-crows--sam-berry,Ruck,selected,2026-04-30 19:03
2026,8,Adelaide,J Peatling,pp-adelaide-crows--james-peatling,Ruck,selected,2026-04-30 19:03
2026,8,Port Adelaide,J Sweet,pp-port-adelaide-power--jordon-sweet,Ruck,selected,2026-04-30 19:03
2026,8,Port Adelaide,Z Butters,pp-port-adelaide-power--zak-butters,Ruck,selected,2026-04-30 19:03
2026,8,Port Adelaide,W Drew,pp-port-adelaide-power--willem-drew,Ruck,selected,2026-04-30 19:03
2026,8,Port Adelaide,C Durdin,pp-port-adelaide-power--corey-durdin,Interchange,interchange,2026-04-30 19:03
2026,8,Port Adelaide,O Wines,pp-port-adelaide-power--oliver-wines,Interchange,interchange,2026-04-30 19:03
2026,8,Port Adelaide,J Lai,pp-port-adelaide-power--josh-lai,Interchange,interchange,2026-04-30 19:03
2026,8,Port Adelaide,L Evans,pp-port-adelaide-power--logan-evans,Interchange,interchange,2026-04-30 19:03
2026,8,Port Adelaide,D Visentini,pp-port-adelaide-power--dante-visentini,Interchange,interchange,2026-04-30 19:03
2026,8,Port Adelaide,J Watkins,pp-port-adelaide-power--jack-watkins,,emergency,2026-04-30 19:03
2026,8,Port Adelaide,W Lorenz,pp-port-adelaide-power--will-lorenz,,emergency,2026-04-30 19:03
2026,8,Port Adelaide,B Z-Thatcher,pp-port-adelaide-power--brandon-zerk-thatcher,,emergency,2026-04-30 19:03
2026,8,Essendon,N Cox,pp-essendon-bombers--nikolas-cox,Interchange,interchange,2026-04-30 19:03
2026,8,Essendon,M Kondogiannis,pp-essendon-bombers--max-kondogiannis,Interchange,interchange,2026-04-30 19:03
2026,8,Essendon,S E-Hawli,pp-essendon-bombers--saad-el-hawli,Interchange,interchange,2026-04-30 19:03
2026,8,Essendon,J Nguyen,pp-essendon-bombers--jayden-nguyen,Interchange,interchange,2026-04-30 19:03
2026,8,Essendon,L Blakiston,pp-essendon-bombers--lachlan-blakiston,Interchange,interchange,2026-04-30 19:03
2026,8,Essendon,E Tsatas,pp-essendon-bombers--elijah-tsatas,,emergency,2026-04-30 19:03
2026,8,Essendon,A Perkins,pp-essendon-bombers--archie-perkins,,emergency,2026-04-30 19:03
2026,8,Essendon,H El Achkar,pp-essendon-bombers--hussien-el-achkar,,emergency,2026-04-30 19:03
2026,8,Essendon,J Prior,pp-essendon-bombers--jaxon-prior,Key Defender,selected,2026-04-30 19:03
2026,8,Essendon,B McKay,pp-essendon-bombers--ben-mckay,Key Defender,selected,2026-04-30 19:03
2026,8,Essendon,A McGrath,pp-essendon-bombers--andrew-mcgrath,Key Defender,selected,2026-04-30 19:03
2026,8,Brisbane Lions,S Draper,pp-brisbane-lions--sam-draper,Key Forward,selected,2026-04-30 19:03
2026,8,Brisbane Lions,C Rayner,pp-brisbane-lions--cameron-rayner,Key Forward,selected,2026-04-30 19:03
2026,8,Brisbane Lions,L Morris,pp-brisbane-lions--logan-morris,Key Forward,selected,2026-04-30 19:03
2026,8,Essendon,A Roberts,pp-essendon-bombers--archie-roberts,Gen. Defender,selected,2026-04-30 19:03
2026,8,Essendon,Z Reid,pp-essendon-bombers--zach-reid,Gen. Defender,selected,2026-04-30 19:03
2026,8,Essendon,J Farrow,pp-essendon-bombers--jacob-farrow,Gen. Defender,selected,2026-04-30 19:03
2026,8,Brisbane Lions,C Cameron,pp-brisbane-lions--charlie-cameron,Gen. Forward,selected,2026-04-30 19:03
2026,8,Brisbane Lions,T Gallop,pp-brisbane-lions--ty-gallop,Gen. Forward,selected,2026-04-30 19:03
2026,8,Brisbane Lions,Z Bailey,pp-brisbane-lions--zac-bailey,Gen. Forward,selected,2026-04-30 19:03
2026,8,Essendon,X Duursma,pp-essendon-bombers--xavier-duursma,Midfielder,selected,2026-04-30 19:03
2026,8,Essendon,J Caldwell,pp-essendon-bombers--jye-caldwell,Midfielder,selected,2026-04-30 19:03
2026,8,Essendon,A D-Wicks,pp-essendon-bombers--archer-day-wicks,Midfielder,selected,2026-04-30 19:03
2026,8,Brisbane Lions,H McCluggage,pp-brisbane-lions--hugh-mccluggage,Midfielder,selected,2026-04-30 19:03
2026,8,Brisbane Lions,W Ashcroft,pp-brisbane-lions--will-ashcroft,Midfielder,selected,2026-04-30 19:03
2026,8,Brisbane Lions,L Ashcroft,pp-brisbane-lions--levi-ashcroft,Midfielder,selected,2026-04-30 19:03
2026,8,Essendon,D Sharp,pp-essendon-bombers--dyson-sharp,Gen. Forward,selected,2026-04-30 19:03
2026,8,Essendon,N Caddy,pp-essendon-bombers--nate-caddy,Gen. Forward,selected,2026-04-30 19:03
2026,8,Essendon,S Robey,pp-essendon-bombers--sullivan-robey,Gen. Forward,selected,2026-04-30 19:03
2026,8,Brisbane Lions,D Wilmot,pp-brisbane-lions--darcy-wilmot,Gen. Defender,selected,2026-04-30 19:03
2026,8,Brisbane Lions,J Fletcher,pp-brisbane-lions--jaspa-fletcher,Gen. Defender,selected,2026-04-30 19:03
2026,8,Brisbane Lions,D Zorko,pp-brisbane-lions--dayne-zorko,Gen. Defender,selected,2026-04-30 19:03
2026,8,Essendon,J Gresham,pp-essendon-bombers--jade-gresham,Key Forward,selected,2026-04-30 19:03
2026,8,Essendon,K Langford,pp-essendon-bombers--kyle-langford,Key Forward,selected,2026-04-30 19:03
2026,8,Essendon,T Edwards,pp-essendon-bombers--tom-edwards,Key Forward,selected,2026-04-30 19:03
2026,8,Brisbane Lions,K Coleman,pp-brisbane-lions--keidean-coleman,Key Defender,selected,2026-04-30 19:03
2026,8,Brisbane Lions,H Andrews,pp-brisbane-lions--harris-andrews,Key Defender,selected,2026-04-30 19:03
2026,8,Brisbane Lions,R Lester,pp-brisbane-lions--ryan-lester,Key Defender,selected,2026-04-30 19:03
2026,8,Essendon,P Wright,pp-essendon-bombers--peter-wright,Ruck,selected,2026-04-30 19:03
2026,8,Essendon,Z Merrett,pp-essendon-bombers--zachary-merrett,Ruck,selected,2026-04-30 19:03
2026,8,Essendon,S Durham,pp-essendon-bombers--sam-durham,Ruck,selected,2026-04-30 19:03
2026,8,Brisbane Lions,D Fort,pp-brisbane-lions--darcy-fort,Ruck,selected,2026-04-30 19:03
2026,8,Brisbane Lions,J Dunkley,pp-brisbane-lions--josh-dunkley,Ruck,selected,2026-04-30 19:03
2026,8,Brisbane Lions,L Neale,pp-brisbane-lions--lachie-neale,Ruck,selected,2026-04-30 19:03
2026,8,Brisbane Lions,K Lohmann,pp-brisbane-lions--kai-lohmann,Interchange,interchange,2026-04-30 19:03
2026,8,Brisbane Lions,L McCarthy,pp-brisbane-lions--lincoln-mccarthy,Interchange,interchange,2026-04-30 19:03
2026,8,Brisbane Lions,C McKenna,pp-brisbane-lions--conor-mckenna,Interchange,interchange,2026-04-30 19:03
2026,8,Brisbane Lions,C Curtin,pp-brisbane-lions--cody-curtin,Interchange,interchange,2026-04-30 19:03
2026,8,Brisbane Lions,B Reville,pp-brisbane-lions--bruce-reville,Interchange,interchange,2026-04-30 19:03
2026,8,Brisbane Lions,W McLachlan,pp-brisbane-lions--will-mclachlan,,emergency,2026-04-30 19:03
2026,8,Brisbane Lions,J Tunstill,pp-brisbane-lions--james-tunstill,,emergency,2026-04-30 19:03
2026,8,Brisbane Lions,D Joyce,pp-brisbane-lions--darragh-joyce,,emergency,2026-04-30 19:03
2026,8,West Coast,M Owies,pp-west-coast-eagles--matt-owies,Interchange,interchange,2026-04-30 19:03
2026,8,West Coast,C D-Tytler,pp-west-coast-eagles--cooper-duff-tytler,Interchange,interchange,2026-04-30 19:03
2026,8,West Coast,T Cole,pp-west-coast-eagles--tom-cole,Interchange,interchange,2026-04-30 19:03
2026,8,West Coast,H Davis,pp-west-coast-eagles--hamish-davis,Interchange,interchange,2026-04-30 19:03
2026,8,West Coast,H Schoenberg,pp-west-coast-eagles--harry-schoenberg,Interchange,interchange,2026-04-30 19:03
2026,8,West Coast,T Gross,pp-west-coast-eagles--tom-gross,,emergency,2026-04-30 19:03
2026,8,West Coast,R Bazzo,pp-west-coast-eagles--rhett-bazzo,,emergency,2026-04-30 19:03
2026,8,West Coast,J Williams,pp-west-coast-eagles--jack-williams,,emergency,2026-04-30 19:03
2026,8,West Coast,L Duggan,pp-west-coast-eagles--liam-duggan,Key Defender,selected,2026-04-30 19:03
2026,8,West Coast,R Ginbey,pp-west-coast-eagles--reuben-ginbey,Key Defender,selected,2026-04-30 19:03
2026,8,West Coast,B Hough,pp-west-coast-eagles--brady-hough,Key Defender,selected,2026-04-30 19:03
2026,8,Richmond,J Faull,pp-richmond-tigers--jonty-faull,Key Forward,selected,2026-04-30 19:03
2026,8,Richmond,T Sonsie,pp-richmond-tigers--tyler-sonsie,Key Forward,selected,2026-04-30 19:03
2026,8,Richmond,T Lynch,pp-richmond-tigers--thomas-lynch,Key Forward,selected,2026-04-30 19:03
2026,8,West Coast,T McCarthy,pp-west-coast-eagles--tom-mccarthy,Gen. Defender,selected,2026-04-30 19:03
2026,8,West Coast,T Young,pp-west-coast-eagles--tylar-young,Gen. Defender,selected,2026-04-30 19:03
2026,8,West Coast,J Lindsay,pp-west-coast-eagles--josh-lindsay,Gen. Defender,selected,2026-04-30 19:03
2026,8,Richmond,S Campbell,pp-richmond-tigers--seth-campbell,Gen. Forward,selected,2026-04-30 19:03
2026,8,Richmond,S Cumming,pp-richmond-tigers--sam-cumming,Gen. Forward,selected,2026-04-30 19:03
2026,8,Richmond,S Green,pp-richmond-tigers--steely-green,Gen. Forward,selected,2026-04-30 19:03
2026,8,West Coast,W Duursma,pp-west-coast-eagles--willem-duursma,Midfielder,selected,2026-04-30 19:03
2026,8,West Coast,E Yeo,pp-west-coast-eagles--elliot-yeo,Midfielder,selected,2026-04-30 19:03
2026,8,West Coast,R Maric,pp-west-coast-eagles--ryan-maric,Midfielder,selected,2026-04-30 19:03
2026,8,Richmond,P Retschko,pp-richmond-tigers--patrick-retschko,Midfielder,selected,2026-04-30 19:03
2026,8,Richmond,D Prestia,pp-richmond-tigers--dion-prestia,Midfielder,selected,2026-04-30 19:03
2026,8,Richmond,K McAuliffe,pp-richmond-tigers--kane-mcauliffe,Midfielder,selected,2026-04-30 19:03
2026,8,West Coast,E Hewett,pp-west-coast-eagles--elijah-hewett,Gen. Forward,selected,2026-04-30 19:03
2026,8,West Coast,J Shanahan,pp-west-coast-eagles--jobe-shanahan,Gen. Forward,selected,2026-04-30 19:03
2026,8,West Coast,L Baker,pp-west-coast-eagles--liam-baker,Gen. Forward,selected,2026-04-30 19:03
2026,8,Richmond,N Broad,pp-richmond-tigers--nathan-broad,Gen. Defender,selected,2026-04-30 19:03
2026,8,Richmond,J Short,pp-richmond-tigers--jayden-short,Gen. Defender,selected,2026-04-30 19:03
2026,8,Richmond,S Grlj,pp-richmond-tigers--samuel-grlj,Gen. Defender,selected,2026-04-30 19:03
2026,8,West Coast,M Champion,pp-west-coast-eagles--malakai-champion,Key Forward,selected,2026-04-30 19:03
2026,8,West Coast,J Waterman,pp-west-coast-eagles--jake-waterman,Key Forward,selected,2026-04-30 19:03
2026,8,West Coast,M Murdock,pp-west-coast-eagles--milan-murdock,Key Forward,selected,2026-04-30 19:03
2026,8,Richmond,N Vlastuin,pp-richmond-tigers--nick-vlastuin,Key Defender,selected,2026-04-30 19:03
2026,8,Richmond,B Miller,pp-richmond-tigers--ben-miller,Key Defender,selected,2026-04-30 19:03
2026,8,Richmond,N Balta,pp-richmond-tigers--noah-balta,Key Defender,selected,2026-04-30 19:03
2026,8,West Coast,B Williams,pp-west-coast-eagles--bailey-williams-1,Ruck,selected,2026-04-30 19:03
2026,8,West Coast,H Reid,pp-west-coast-eagles--harley-reid,Ruck,selected,2026-04-30 19:03
2026,8,West Coast,T Kelly,pp-west-coast-eagles--tim-kelly,Ruck,selected,2026-04-30 19:03
2026,8,Richmond,O H-Brown,pp-richmond-tigers--oliver-hayes-brown,Ruck,selected,2026-04-30 19:03
2026,8,Richmond,J Ross,pp-richmond-tigers--jack-ross,Ruck,selected,2026-04-30 19:03
2026,8,Richmond,J Hopper,pp-richmond-tigers--jacob-hopper,Ruck,selected,2026-04-30 19:03
2026,8,Richmond,J Trezise,pp-richmond-tigers--james-trezise,Interchange,interchange,2026-04-30 19:03
2026,8,Richmond,T Burton,pp-richmond-tigers--thomas-burton,Interchange,interchange,2026-04-30 19:03
2026,8,Richmond,T Brown,pp-richmond-tigers--tom-brown,Interchange,interchange,2026-04-30 19:03
2026,8,Richmond,C Gray,pp-richmond-tigers--campbell-gray,Interchange,interchange,2026-04-30 19:03
2026,8,Richmond,M Lefau,pp-richmond-tigers--mykelti-lefau,Interchange,interchange,2026-04-30 19:03
2026,8,Richmond,N R-Thomson,pp-richmond-tigers--noah-roberts-thomson,,emergency,2026-04-30 19:03
2026,8,Richmond,L Trainor,pp-richmond-tigers--luke-trainor,,emergency,2026-04-30 19:03
2026,8,Richmond,S Ryan,pp-richmond-tigers--samson-ryan,,emergency,2026-04-30 19:03
2026,8,Geelong,L Humphries,pp-geelong-cats--lawson-humphries,Interchange,interchange,2026-04-30 19:03
2026,8,Geelong,O Mullin,pp-geelong-cats--oisin-mullin,Interchange,interchange,2026-04-30 19:03
2026,8,Geelong,T Bruhn,pp-geelong-cats--tanner-bruhn,Interchange,interchange,2026-04-30 19:03
2026,8,Geelong,J Worpel,pp-geelong-cats--james-worpel,Interchange,interchange,2026-04-30 19:03
2026,8,Geelong,O Henry,pp-geelong-cats--oliver-henry,Interchange,interchange,2026-04-30 19:03
2026,8,Geelong,J Bowes,pp-geelong-cats--jack-bowes,,emergency,2026-04-30 19:03
2026,8,Geelong,O Wiltshire,pp-geelong-cats--oliver-wiltshire,,emergency,2026-04-30 19:03
2026,8,Geelong,G Stevens,pp-geelong-cats--george-stevens,,emergency,2026-04-30 19:03
2026,8,Geelong,C O'Sullivan,pp-geelong-cats--connor-o-sullivan,Key Defender,selected,2026-04-30 19:03
2026,8,Geelong,J Henry,pp-geelong-cats--jack-henry,Key Defender,selected,2026-04-30 19:03
2026,8,Geelong,T Stewart,pp-geelong-cats--thomas-stewart,Key Defender,selected,2026-04-30 19:03
2026,8,North Melbourne,C Zurhaar,pp-kangaroos--cameron-zurhaar,Key Forward,selected,2026-04-30 19:03
2026,8,North Melbourne,N Larkey,pp-kangaroos--nick-larkey,Key Forward,selected,2026-04-30 19:03
2026,8,North Melbourne,J Darling,pp-kangaroos--jack-darling,Key Forward,selected,2026-04-30 19:03
2026,8,Geelong,S De Koning,pp-geelong-cats--sam-de-koning,Gen. Defender,selected,2026-04-30 19:03
2026,8,Geelong,Z Guthrie,pp-geelong-cats--zach-guthrie,Gen. Defender,selected,2026-04-30 19:03
2026,8,Geelong,J Kolodjashnij,pp-geelong-cats--jake-kolodjashnij,Gen. Defender,selected,2026-04-30 19:03
2026,8,North Melbourne,P Curtis,pp-kangaroos--paul-curtis,Gen. Forward,selected,2026-04-30 19:03
2026,8,North Melbourne,C Trembath,pp-kangaroos--cooper-trembath,Gen. Forward,selected,2026-04-30 19:03
2026,8,North Melbourne,C Spargo,pp-kangaroos--charlie-spargo,Gen. Forward,selected,2026-04-30 19:03
2026,8,Geelong,M O'Connor,pp-geelong-cats--mark-o-connor,Midfielder,selected,2026-04-30 19:03
2026,8,Geelong,B Smith,pp-geelong-cats--bailey-smith,Midfielder,selected,2026-04-30 19:03
2026,8,Geelong,O Dempsey,pp-geelong-cats--ollie-dempsey,Midfielder,selected,2026-04-30 19:03
2026,8,North Melbourne,J Simpkin,pp-kangaroos--jy-simpkin,Midfielder,selected,2026-04-30 19:03
2026,8,North Melbourne,F O'Sullivan,pp-kangaroos--finn-o-sullivan,Midfielder,selected,2026-04-30 19:03
2026,8,North Melbourne,D Stephens,pp-kangaroos--dylan-stephens,Midfielder,selected,2026-04-30 19:03
2026,8,Geelong,J Cameron,pp-geelong-cats--jeremy-cameron,Gen. Forward,selected,2026-04-30 19:03
2026,8,Geelong,S Mannagh,pp-geelong-cats--shaun-mannagh,Gen. Forward,selected,2026-04-30 19:03
2026,8,Geelong,B Close,pp-geelong-cats--bradley-close,Gen. Forward,selected,2026-04-30 19:03
2026,8,North Melbourne,C McKercher,pp-kangaroos--colby-mckercher,Gen. Defender,selected,2026-04-30 19:03
2026,8,North Melbourne,C Daniel,pp-kangaroos--caleb-daniel,Gen. Defender,selected,2026-04-30 19:03
2026,8,North Melbourne,L Parker,pp-kangaroos--luke-parker,Gen. Defender,selected,2026-04-30 19:03
2026,8,Geelong,P Dangerfield,pp-geelong-cats--patrick-dangerfield,Key Forward,selected,2026-04-30 19:03
2026,8,Geelong,S Neale,pp-geelong-cats--shannon-neale,Key Forward,selected,2026-04-30 19:03
2026,8,Geelong,J Martin,pp-geelong-cats--jack-martin,Key Forward,selected,2026-04-30 19:03
2026,8,North Melbourne,A Corr,pp-kangaroos--aidan-corr,Key Defender,selected,2026-04-30 19:03
2026,8,North Melbourne,G Logue,pp-kangaroos--griffin-logue,Key Defender,selected,2026-04-30 19:03
2026,8,North Melbourne,C Comben,pp-kangaroos--charlie-comben,Key Defender,selected,2026-04-30 19:03
2026,8,Geelong,M Edwards,pp-geelong-cats--mitchell-edwards,Ruck,selected,2026-04-30 19:03
2026,8,Geelong,T Atkins,pp-geelong-cats--tom-atkins,Ruck,selected,2026-04-30 19:03
2026,8,Geelong,M Holmes,pp-geelong-cats--max-holmes,Ruck,selected,2026-04-30 19:03
2026,8,North Melbourne,T Xerri,pp-kangaroos--tristan-xerri,Ruck,selected,2026-04-30 19:03
2026,8,North Melbourne,L D-Uniacke,pp-kangaroos--luke-davies-uniacke,Ruck,selected,2026-04-30 19:03
2026,8,North Melbourne,H Sheezel,pp-kangaroos--harry-sheezel,Ruck,selected,2026-04-30 19:03
2026,8,North Melbourne,L Dovaston,pp-kangaroos--lachy-dovaston,Interchange,interchange,2026-04-30 19:03
2026,8,North Melbourne,G Wardlaw,pp-kangaroos--george-wardlaw,Interchange,interchange,2026-04-30 19:03
2026,8,North Melbourne,Z Duursma,pp-kangaroos--zane-duursma,Interchange,interchange,2026-04-30 19:03
2026,8,North Melbourne,L McDonald,pp-kangaroos--luke-mcdonald,Interchange,interchange,2026-04-30 19:03
2026,8,North Melbourne,T Powell,pp-kangaroos--tom-powell,Interchange,interchange,2026-04-30 19:03
2026,8,North Melbourne,T Pink,pp-kangaroos--toby-pink,,emergency,2026-04-30 19:03
2026,8,North Melbourne,T Blamires,pp-kangaroos--tom-blamires,,emergency,2026-04-30 19:03
2026,8,North Melbourne,J Konstanty,pp-kangaroos--jacob-konstanty,,emergency,2026-04-30 19:03
2026,8,Carlton,N Haynes,pp-carlton-blues--nick-haynes,Interchange,interchange,2026-04-30 19:03
2026,8,Carlton,L Cowan,pp-carlton-blues--lachlan-cowan,Interchange,interchange,2026-04-30 19:03
2026,8,Carlton,M Cottrell,pp-carlton-blues--matt-cottrell,Interchange,interchange,2026-04-30 19:03
2026,8,Carlton,W Hayward,pp-carlton-blues--will-hayward,Interchange,interchange,2026-04-30 19:03
2026,8,Carlton,L Reidy,pp-carlton-blues--liam-reidy,Interchange,interchange,2026-04-30 19:03
2026,8,Carlton,F Young,pp-carlton-blues--flynn-young,,emergency,2026-04-30 19:03
2026,8,Carlton,C Lord,pp-carlton-blues--cooper-lord,,emergency,2026-04-30 19:03
2026,8,Carlton,L Young,pp-carlton-blues--lewis-young,,emergency,2026-04-30 19:03
2026,8,Carlton,H Dean,pp-carlton-blues--harry-dean,Key Defender,selected,2026-04-30 19:03
2026,8,Carlton,J Weitering,pp-carlton-blues--jacob-weitering,Key Defender,selected,2026-04-30 19:03
2026,8,Carlton,A Saad,pp-carlton-blues--adam-saad,Key Defender,selected,2026-04-30 19:03
2026,8,St Kilda,M Wood,pp-st-kilda-saints--mason-wood,Key Forward,selected,2026-04-30 19:03
2026,8,St Kilda,C Sharman,pp-st-kilda-saints--cooper-sharman,Key Forward,selected,2026-04-30 19:03
2026,8,St Kilda,R Marshall,pp-st-kilda-saints--rowan-marshall,Key Forward,selected,2026-04-30 19:03
2026,8,Carlton,O Florent,pp-carlton-blues--oliver-florent,Gen. Defender,selected,2026-04-30 19:03
2026,8,Carlton,M McGovern,pp-carlton-blues--mitch-mcgovern,Gen. Defender,selected,2026-04-30 19:03
2026,8,Carlton,N Newman,pp-carlton-blues--nic-newman,Gen. Defender,selected,2026-04-30 19:03
2026,8,St Kilda,J Higgins,pp-st-kilda-saints--jack-higgins,Gen. Forward,selected,2026-04-30 19:03
2026,8,St Kilda,M Phillipou,pp-st-kilda-saints--mattaes-phillipou,Gen. Forward,selected,2026-04-30 19:03
2026,8,St Kilda,M Owens,pp-st-kilda-saints--mitchito-owens,Gen. Forward,selected,2026-04-30 19:03
2026,8,Carlton,O Hollands,pp-carlton-blues--oliver-hollands,Midfielder,selected,2026-04-30 19:03
2026,8,Carlton,P Cripps,pp-carlton-blues--patrick-cripps,Midfielder,selected,2026-04-30 19:03
2026,8,Carlton,M Carroll,pp-carlton-blues--matt-carroll,Midfielder,selected,2026-04-30 19:03
2026,8,St Kilda,M Windhager,pp-st-kilda-saints--marcus-windhager,Midfielder,selected,2026-04-30 19:03
2026,8,St Kilda,M Hall,pp-st-kilda-saints--max-hall,Midfielder,selected,2026-04-30 19:03
2026,8,St Kilda,D Wilson,pp-st-kilda-saints--darcy-wilson,Midfielder,selected,2026-04-30 19:03
2026,8,Carlton,Z Williams,pp-carlton-blues--zachary-williams,Gen. Forward,selected,2026-04-30 19:03
2026,8,Carlton,J Smith,pp-carlton-blues--jagga-smith,Gen. Forward,selected,2026-04-30 19:03
2026,8,Carlton,F Evans,pp-carlton-blues--francis-evans,Gen. Forward,selected,2026-04-30 19:03
2026,8,St Kilda,J Carroll,pp-st-kilda-saints--jack-carroll,Gen. Defender,selected,2026-04-30 19:03
2026,8,St Kilda,B Hill,pp-st-kilda-saints--bradley-hill,Gen. Defender,selected,2026-04-30 19:03
2026,8,St Kilda,N W-Milera,pp-st-kilda-saints--nasiah-wanganeen-milera,Gen. Defender,selected,2026-04-30 19:03
2026,8,Carlton,B Ainsworth,pp-carlton-blues--ben-ainsworth,Key Forward,selected,2026-04-30 19:03
2026,8,Carlton,B Kemp,pp-carlton-blues--brodie-kemp,Key Forward,selected,2026-04-30 19:03
2026,8,Carlton,H McKay,pp-carlton-blues--harry-mckay,Key Forward,selected,2026-04-30 19:03
2026,8,St Kilda,J Silvagni,pp-st-kilda-saints--jack-silvagni,Key Defender,selected,2026-04-30 19:03
2026,8,St Kilda,C Wilkie,pp-st-kilda-saints--callum-wilkie,Key Defender,selected,2026-04-30 19:03
2026,8,St Kilda,A Caminiti,pp-st-kilda-saints--anthony-caminiti,Key Defender,selected,2026-04-30 19:03
2026,8,Carlton,M Pittonet,pp-carlton-blues--marc-pittonet,Ruck,selected,2026-04-30 19:03
2026,8,Carlton,A Cerra,pp-carlton-blues--adam-cerra,Ruck,selected,2026-04-30 19:03
2026,8,Carlton,S Walsh,pp-carlton-blues--sam-walsh,Ruck,selected,2026-04-30 19:03
2026,8,St Kilda,T De Koning,pp-st-kilda-saints--tom-de-koning,Ruck,selected,2026-04-30 19:03
2026,8,St Kilda,S Flanders,pp-st-kilda-saints--sam-flanders,Ruck,selected,2026-04-30 19:03
2026,8,St Kilda,J Sinclair,pp-st-kilda-saints--jack-sinclair,Ruck,selected,2026-04-30 19:03
2026,8,St Kilda,L Stocker,pp-st-kilda-saints--liam-stocker,Interchange,interchange,2026-04-30 19:03
2026,8,St Kilda,D Butler,pp-st-kilda-saints--daniel-butler,Interchange,interchange,2026-04-30 19:03
2026,8,St Kilda,D Howard,pp-st-kilda-saints--dougal-howard,Interchange,interchange,2026-04-30 19:03
2026,8,St Kilda,L Henry,pp-st-kilda-saints--liam-henry,Interchange,interchange,2026-04-30 19:03
2026,8,St Kilda,H Garcia,pp-st-kilda-saints--hugo-garcia,Interchange,interchange,2026-04-30 19:03
2026,8,St Kilda,J Macrae,pp-st-kilda-saints--jackson-macrae,,emergency,2026-04-30 19:03
2026,8,St Kilda,A Tauru,pp-st-kilda-saints--alix-tauru,,emergency,2026-04-30 19:03
2026,8,St Kilda,L O'Connell,pp-st-kilda-saints--liam-o-connell,,emergency,2026-04-30 19:03
2026,8,Collingwood,B Maynard,pp-collingwood-magpies--brayden-maynard,Interchange,interchange,2026-04-30 19:03
2026,8,Collingwood,W Parker,pp-collingwood-magpies--wil-parker,Interchange,interchange,2026-04-30 19:03
2026,8,Collingwood,A Anderson,pp-collingwood-magpies--angus-anderson,Interchange,interchange,2026-04-30 19:03
2026,8,Collingwood,W Hayes,pp-collingwood-magpies--will-hayes-1,Interchange,interchange,2026-04-30 19:03
2026,8,Collingwood,O Steene,pp-collingwood-magpies--oscar-steene,Interchange,interchange,2026-04-30 19:03
2026,8,Collingwood,E Allan,pp-collingwood-magpies--edward-allan,,emergency,2026-04-30 19:03
2026,8,Collingwood,C West,pp-collingwood-magpies--charlie-west,,emergency,2026-04-30 19:03
2026,8,Collingwood,L Sullivan,pp-collingwood-magpies--lachie-sullivan,,emergency,2026-04-30 19:03
2026,8,Collingwood,B Frampton,pp-collingwood-magpies--billy-frampton,Key Defender,selected,2026-04-30 19:03
