Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Overall_Rating,data_provider_id,Team_API,Season_API,Position_API,Athleticism_Rating,Kicking_Rating,Marking_Rating,Handballing_Rating,Tackling & Pressure_Rating,Hit-Ups & Groundball_Rating,Ruck_Rating
Fremantle,25,Alex Pearce,1995-06-09,201.0,Defender,143,30yr 10mth,Devonport,2027.0,Unrestricted Free Agent,2013.0,National,2.0,37.0,2.56,A.Pearce 9/6/1995,FRFC,2026,KD,,,,,,,
Fremantle,16,Murphy Reid,2006-07-30,181.0,Forward,29,19yr 8mth,Sandringham Dragons,2029.0,Non-Free Agent,2024.0,National,1.0,17.0,3.1,M.Reid 30/7/2006,FRFC,2026,GF,,,,,,,
Fremantle,42,Aiden Riddle,2005-12-27,200.0,Ruck,0,20yr 3mth,Claremont,2026.0,Non-Free Agent,2024.0,Rookie,1.0,7.0,2.31,A.Riddle 27/12/2005,PTFC WAFL,2025,KF,,,,,,,
Fremantle,13,Luke Ryan,1996-02-06,186.0,Defender,183,30yr 2mth,Coburg,2027.0,Unrestricted Free Agent,2016.0,National,4.0,66.0,2.43,L.Ryan 6/2/1996,FRFC,2026,GD,,,,,,,
Fremantle,45,Chris Scerri,2003-07-06,177.0,MidfieldForward,4,22yr 9mth,Northern Bullants,2026.0,Unknown,,,,,,,,,,,,,,,,
Fremantle,3,Caleb Serong,2001-02-09,180.0,Midfield,132,25yr 2mth,Gippsland Power,2034.0,Unrestricted Free Agent,2019.0,National,1.0,8.0,3.0,C.Serong 9/2/2001,FRFC,2026,M,,,,,,,
Fremantle,14,Jeremy Sharp,2001-08-13,189.0,Midfield,60,24yr 8mth,East Fremantle,2027.0,Unrestricted Free Agent,2019.0,National,2.0,27.0,2.95,J.Sharp 13/8/2001,PTFC WAFL,2026,M,,,,,,,
Fremantle,29,Cooper Simpson,2005-02-13,182.0,Defender,5,21yr 2mth,Dandenong Stringrays,2027.0,Non-Free Agent,2023.0,National,2.0,35.0,2.3,C.Simpson 13/2/2005,PTFC WAFL,2026,GD,,,,,,,
Fremantle,1,Sam Sturt,2000-05-12,190.0,Forward,31,25yr 11mth,Dandenong Stingrays,2026.0,Restricted Free Agent,2018.0,National,1.0,17.0,2.11,S.Sturt 12/5/2000,PTFC WAFL,2025,GF,,,,,,,
Fremantle,15,Adam Sweid,2007-09-14,176.0,Midfield,0,18yr 6mth,Calder Cannons,2028.0,Non-Free Agent,2025.0,National,1.0,25.0,,,,,,,,,,,,
Fremantle,39,Sam Switkowski,1996-11-20,179.0,Forward,110,29yr 4mth,Box Hill Hawks,2026.0,Restricted Free Agent,2017.0,National,5.0,73.0,2.15,S.Switkowski 20/11/1996,FRFC,2026,GF,,,,,,,
Fremantle,35,Josh Treacy,2002-08-04,195.0,Forward,85,23yr 8mth,Bendigo Pioneers,2030.0,Unrestricted Free Agent,2020.0,Rookie,1.0,7.0,3.51,J.Treacy 4/8/2002,FRFC,2026,KF,,,,,,,
Fremantle,20,Patrick Voss,2003-06-29,195.0,Forward,32,22yr 9mth,Giants Academy,2030.0,Unrestricted Free Agent,2021.0,Rookie,1.0,11.0,2.62,P.Voss 29/6/2003,FRFC,2026,KF,,,,,,,
Fremantle,34,Corey Wagner,1997-03-23,181.0,Midfield,62,29yr,Aspley,2026.0,Unrestricted Free Agent,2022.0,National,4.0,57.0,2.61,C.Wagner 23/3/1997,FRFC,2026,W,,,,,,,
Fremantle,31,Brandon Walker,2002-10-17,186.0,Defender,67,23yr 5mth,East Fremantle,2027.0,Non-Free Agent,2020.0,National,3.0,50.0,3.04,B.Walker 17/10/2002,PTFC WAFL,2026,GD,,,,,,,
Fremantle,27,Toby Whan,2007-05-09,184.0,Midfield,0,18yr 11mth,South Fremantle,2027.0,Unknown,,,,,,,,,,,,,,,,
Fremantle,23,Karl Worner,2002-06-16,188.0,Defender,36,23yr 9mth,Oakleigh Chargers,2027.0,Non-Free Agent,2021.0,Rookie,1.0,8.0,2.4,K.Worner 16/6/2002,FRFC,2026,GD,,,,,,,
Fremantle,26,Hayden Young,2001-04-11,189.0,Midfield,90,25yr,Dandenong Stingrays,2033.0,Unrestricted Free Agent,2019.0,National,1.0,7.0,2.28,H.Young 11/4/2001,FRFC,2025,M,,,,,,,
Geelong,30,Tom Atkins,1995-09-18,180.0,Midfield,158,30yr 6mth,Geelong,2027.0,Restricted Free Agent,2018.0,Rookie,1.0,11.0,2.79,T.Atkins 18/9/1995,GFC,2026,M,,,,,,,
Geelong,26,Harley Barker,2007-05-02,188.0,Midfield,0,18yr 11mth,Sturt,2027.0,Unknown,2025.0,National,1.0,24.0,,,,,,,,,,,,
Geelong,24,Jed Bews,1993-12-14,186.0,Defender,175,32yr 3mth,Geelong Falcons,2026.0,Unrestricted Free Agent,2011.0,National,5.0,86.0,2.68,J.Bews 14/12/1993,GEEL VFL,2026,GD,,,,,,,
Geelong,46,Mark Blicavs,1991-03-28,198.0,Ruck,299,35yr,Geelong Vfl,2026.0,Unrestricted Free Agent,2011.0,Rookie,3.0,54.0,2.49,M.Blicavs 28/3/1991,GFC,2026,R,,,,,,,
Geelong,12,Jack Bowes,1998-01-26,189.0,Midfield,145,28yr 2mth,Cairns,2026.0,Non-Free Agent,2016.0,National,1.0,10.0,3.17,J.Bowes 26/1/1998,GEEL VFL,2026,M,,,,,,,
Geelong,4,Tanner Bruhn,2002-05-27,184.0,Midfield,71,23yr 10mth,Geelong Falcons,2027.0,Non-Free Agent,2020.0,National,1.0,12.0,2.89,T.Bruhn 27/5/2002,GFC,2026,W,,,,,,,
Geelong,41,Cillian Burke,2003-03-29,192.0,Defender,0,23yr,Kerry GAA,2026.0,Non-Free Agent,,,,,2.52,C.Burke 29/3/2003,GEEL VFL,2026,GF,,,,,,,
Geelong,5,Jeremy Cameron,1993-04-01,196.0,Forward,284,33yr,Dartmoor,2027.0,Non-Free Agent,,,,,2.68,J.Cameron 1/4/1993,GFC,2026,KF,,,,,,,
Geelong,13,Jhye Clark,2004-07-23,181.0,MidfieldForward,29,21yr 8mth,Geelong Falcons,2026.0,Non-Free Agent,2022.0,National,1.0,8.0,1.78,J.Clark 23/7/2004,GFC,2026,M,,,,,,,
Geelong,45,Bradley Close,1998-07-30,183.0,Forward,131,27yr 8mth,Glenelg,2028.0,Restricted Free Agent,2019.0,Rookie,1.0,14.0,1.76,B.Close 30/7/1998,GFC,2026,GF,,,,,,,
Geelong,6,Toby Conway,2003-04-24,206.0,Ruck,6,22yr 11mth,Geelong Falcons,2027.0,Non-Free Agent,2021.0,National,2.0,24.0,2.47,T.Conway 24/4/2003,GEEL VFL,2025,R,,,,,,,
Geelong,35,Patrick Dangerfield,1990-04-05,189.0,Forward,361,36yr,Geelong Falcons,2026.0,Unrestricted Free Agent,2007.0,National,1.0,10.0,3.31,P.Dangerfield 5/4/1990,GFC,2025,GF,,,,,,,
Geelong,16,Sam De Koning,2001-02-26,204.0,Defender,90,25yr 1mth,Dandenong Stingrays,2027.0,Restricted Free Agent,2019.0,National,1.0,19.0,2.98,S.De Koning 26/2/2001,GFC,2026,KD,,,,,,,
Geelong,28,Ollie Dempsey,2003-01-07,187.0,Midfield,63,23yr 3mth,Carey Grammar,2029.0,Restricted Free Agent,2021.0,Rookie,1.0,15.0,2.55,O.Dempsey 7/1/2003,GFC,2026,W,,,,,,,
Geelong,27,Nick Driscoll,2000-01-01,,Midfield,0,26yr 3mth,Northern Knights,2026.0,Unknown,2025.0,Rookie,3.0,28.0,,,,,,,,,,,,
Geelong,11,Mitchell Edwards,2005-06-02,206.0,Ruck,4,20yr 10mth,Peel Thunder,2027.0,Non-Free Agent,2023.0,National,2.0,32.0,1.77,M.Edwards 2/6/2005,GFC,2026,R,,,,,,,
Geelong,39,Zach Guthrie,1998-06-30,188.0,Defender,133,27yr 9mth,Calder Cannons,2028.0,Unrestricted Free Agent,2016.0,Rookie,2.0,33.0,2.44,Z.Guthrie 30/6/1998,GFC,2026,GD,,,,,,,
Geelong,38,Jack Henry,1998-08-29,192.0,Defender,168,27yr 7mth,Geelong Falcons,2029.0,Unrestricted Free Agent,2016.0,Rookie,1.0,16.0,2.4,J.Henry 29/8/1998,GFC,2026,KD,,,,,,,
Geelong,36,Oliver Henry,2002-07-29,189.0,Forward,89,23yr 8mth,Geelong Falcons,2027.0,Non-Free Agent,2020.0,National,1.0,17.0,2.24,O.Henry 29/7/2002,GFC,2026,KF,,,,,,,
Geelong,23,Lennox Hoffman,2006-08-08,191.0,Defender,0,19yr 8mth,Sandringham Dragons,2026.0,Non-Free Agent,2024.0,National,4.0,66.0,,,,,,,,,,,,
Geelong,22,Hunter Holmes,2007-02-19,188.0,Midfield,0,19yr 1mth,Oakleigh Chargers,2027.0,Unknown,2025.0,National,2.0,33.0,,,,,,,,,,,,
Geelong,9,Max Holmes,2002-08-29,190.0,Midfield,107,23yr 7mth,Sandringham Dragons,2028.0,Restricted Free Agent,2020.0,National,1.0,20.0,3.12,M.Holmes 29/8/2002,GFC,2026,M,,,,,,,
Geelong,17,Lawson Humphries,2003-04-24,182.0,Defender,41,22yr 11mth,Swan Districts,2028.0,Non-Free Agent,2023.0,National,5.0,63.0,2.33,L.Humphries 24/4/2003,GFC,2026,GD,,,,,,,
Geelong,10,Mitchell Knevitt,2003-01-08,193.0,Midfield,22,23yr 3mth,Geelong Falcons,2026.0,Non-Free Agent,2021.0,National,2.0,25.0,3.01,M.Knevitt 8/1/2003,GEEL VFL,2026,KF,,,,,,,
Geelong,8,Jake Kolodjashnij,1995-08-09,193.0,Defender,199,30yr 8mth,Launceston,2026.0,Unrestricted Free Agent,2013.0,National,3.0,41.0,2.73,J.Kolodjashnij 9/8/1995,GEEL VFL,2026,KD,,,,,,,
Geelong,7,Shaun Mannagh,1997-08-06,178.0,Forward,40,28yr 8mth,Werribee,2029.0,Non-Free Agent,2023.0,National,2.0,36.0,3.01,S.Mannagh 6/8/1997,GFC,2026,GF,,,,,,,
Geelong,19,Jack Martin,1995-01-29,186.0,Forward,168,31yr 2mth,Geraldton,2026.0,Unrestricted Free Agent,2019.0,Pre-Season,1.0,1.0,2.63,J.Martin 29/1/1995,GFC,2026,GF,,,,,,,
Geelong,31,Keighton Matofai-Forbes,2006-02-02,188.0,DefenderForward,0,20yr 2mth,Western Jets,2026.0,Non-Free Agent,2025.0,Rookie,2.0,23.0,2.03,K.Matofai-Forbes 2/2/2006,GEEL VFL,2025,GD,,,,,,,
Geelong,25,Jesse Mellor,2007-01-04,185.0,Forward,0,19yr 3mth,Geelong Falcons,2027.0,Unknown,,,,,,,,,,,,,,,,
Geelong,32,Gryan Miers,1999-03-30,179.0,Forward,160,27yr,Geelong Falcons,2028.0,Unrestricted Free Agent,2017.0,National,4.0,57.0,3.15,G.Miers 30/3/1999,GFC,2026,GF,,,,,,,
Geelong,20,Jacob Molier,2006-10-11,201.0,Ruck,0,19yr 6mth,Sturt,2026.0,Non-Free Agent,2024.0,National,3.0,52.0,2.44,J.Molier 11/10/2006,GEEL VFL,2025,KF,,,,,,,
Geelong,34,Oisin Mullin,2000-02-11,182.0,DefenderMidfield,48,26yr 2mth,Mayo,2027.0,Non-Free Agent,,,,,2.14,O.Mullin 11/2/2000,GFC,2026,GD,,,,,,,
Geelong,33,Shannon Neale,2002-07-25,203.0,Forward,50,23yr 8mth,South Fremantle,2028.0,Restricted Free Agent,2020.0,National,2.0,33.0,2.89,S.Neale 25/7/2002,GFC,2026,KF,,,,,,,
Geelong,42,Mark O'Connor,1997-01-17,189.0,DefenderMidfield,151,29yr 2mth,Ireland,2026.0,Unrestricted Free Agent,,,,,2.3,M.O'Connor 17/1/1997,GFC,2026,W,,,,,,,
Geelong,14,Connor O'Sullivan,2005-05-19,198.0,Defender,31,20yr 10mth,Murray Bushrangers,2028.0,Non-Free Agent,2023.0,National,1.0,11.0,2.78,C.O'Sullivan 19/5/2005,GFC,2026,KD,,,,,,,
Geelong,37,Joe Pike,2005-05-17,203.0,Ruck,0,20yr 10mth,Geelong Falcons,2026.0,Non-Free Agent,2024.0,Rookie,3.0,31.0,2.47,J.Pike 17/5/2005,GEEL VFL,2026,R,,,,,,,
Geelong,2,Jay Polkinghorne,2006-06-02,191.0,Forward,0,19yr 10mth,Norwood,2026.0,Non-Free Agent,2024.0,National,3.0,44.0,2.46,J.Polkinghorne 2/6/2006,GEEL VFL,2025,KF,,,,,,,
Geelong,3,Bailey Smith,2000-12-07,185.0,Midfield,131,25yr 4mth,Sandringham Dragons,2031.0,Non-Free Agent,2018.0,National,1.0,7.0,2.74,B.Smith 7/12/2000,GFC,2026,M,,,,,,,
Geelong,1,Rhys Stanley,1990-12-01,200.0,Ruck,229,35yr 4mth,West Adelaide,2026.0,Unrestricted Free Agent,2008.0,National,3.0,47.0,2.54,R.Stanley 1/12/1990,GEEL VFL,2026,R,,,,,,,
Geelong,18,Tyson Stengle,1998-10-19,175.0,Forward,109,27yr 5mth,Woodville West Torrens,2029.0,Unrestricted Free Agent,2016.0,Rookie,1.0,6.0,2.82,T.Stengle 19/10/1998,GFC,2025,GF,,,,,,,
Geelong,15,George Stevens,2005-04-14,189.0,Midfield,2,20yr 11mth,Greater Western Victoria Rebels,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,13.0,2.8,G.Stevens 14/4/2005,GEEL VFL,2026,M,,,,,,,
Geelong,44,Thomas Stewart,1993-03-15,190.0,Defender,196,33yr,Geelong Vfl,2027.0,Unrestricted Free Agent,2016.0,National,2.0,40.0,3.02,T.Stewart 15/3/1993,GFC,2026,GD,,,,,,,
Geelong,21,Oliver Wiltshire,2002-09-15,180.0,Forward,5,23yr 6mth,Barwon Heads,2026.0,Non-Free Agent,2023.0,National,5.0,61.0,2.15,O.Wiltshire 15/9/2002,GFC,2026,GF,,,,,,,
Geelong,29,James Worpel,1999-01-24,186.0,Midfield,150,27yr 2mth,Geelong Falcons,2029.0,Unrestricted Free Agent,2017.0,National,3.0,45.0,2.95,J.Worpel 24/1/1999,GEEL VFL,2026,M,,,,,,,
Gold Coast,48,Oscar Adams,2003-07-23,197.0,Defender,10,22yr 8mth,Glenelg,2026.0,Unrestricted Free Agent,2025.0,Mid-Season,1.0,7.0,1.86,O.Adams 23/7/2003,GCFC,2026,KD,,,,,,,
Gold Coast,38,Beau Addinsall,2007-03-09,182.0,Midfield,0,19yr 1mth,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,18.0,,,,,,,,,,,,
Gold Coast,15,Noah Anderson,2001-02-17,192.0,Midfield,134,25yr 1mth,Oakleigh Chargers,2027.0,Restricted Free Agent,2019.0,National,1.0,2.0,2.8,N.Anderson 17/2/2001,GCFC,2026,M,,,,,,,
Gold Coast,1,Mac Andrew,2003-12-04,202.0,Defender,70,22yr 4mth,Dandenong Stingrays,2030.0,Restricted Free Agent,2021.0,National,1.0,5.0,2.87,M.Andrew 4/12/2003,GCFC,2026,KD,,,,,,,
Gold Coast,10,Charlie Ballard,1999-07-23,196.0,Defender,137,26yr 8mth,Sturt,2029.0,Unrestricted Free Agent,2017.0,National,3.0,42.0,2.61,C.Ballard 23/7/1999,GCFC,2026,KD,,,,,,,
Gold Coast,31,Cooper Bell,2006-11-30,199.0,DefenderForward,0,19yr 4mth,Belconnen,2026.0,Non-Free Agent,2024.0,National,3.0,49.0,1.85,C.Bell 30/11/2006,GCS VFL,2026,KD,,,,,,,
Gold Coast,33,Sam Clohesy,2002-12-12,189.0,Midfield,39,23yr 4mth,Werribee,2028.0,Non-Free Agent,2023.0,Rookie,1.0,4.0,2.55,S.Clohesy 12/12/2002,GCFC,2026,W,,,,,,,
Gold Coast,25,Samuel Collins,1994-06-15,194.0,Defender,154,31yr 9mth,Box Hill Hawks,2028.0,Unrestricted Free Agent,2015.0,National,4.0,55.0,3.05,S.Collins 15/6/1994,GCFC,2026,KD,,,,,,,
Gold Coast,43,Koby Coulson,2007-07-31,180.0,Midfield,0,18yr 8mth,Gold Coast Suns Academy,2027.0,Unknown,2025.0,National,3.0,46.0,,,,,,,,,,,,
Gold Coast,5,Alex Davies,2002-03-18,193.0,Midfield,44,24yr,Suns Academy,2026.0,Non-Free Agent,,,,,2.41,A.Davies 18/3/2002,GCFC,2026,M,,,,,,,
Gold Coast,42,Asher Eastham,2006-05-13,190.0,Forward,0,19yr 11mth,Gippsland Power,2026.0,Non-Free Agent,2024.0,Rookie,2.0,17.0,2.44,A.Eastham 13/5/2006,GCS VFL,2026,GD,,,,,,,
Gold Coast,36,Zak Evans,2000-03-26,190.0,Midfield,0,26yr,Melbourne Renegades,2026.0,Non-Free Agent,,,,,2.6,Z.Evans 26/3/2000,GCS VFL,2026,GD,,,,,,,
Gold Coast,50,Jy Farrar,1996-12-07,190.0,Forward,44,29yr 4mth,Scotch OC,2026.0,Non-Free Agent,2019.0,National,4.0,60.0,1.91,J.Farrar 7/12/1996,GCFC,2026,GF,,,,,,,
Gold Coast,46,Caleb Graham,2000-09-12,194.0,Defender,37,25yr 7mth,Gold Coast Academy,2026.0,Restricted Free Agent,2018.0,National,5.0,71.0,3.04,C.Graham 12/9/2000,GCS VFL,2026,KD,,,,,,,
Gold Coast,26,Will Graham,2005-07-27,186.0,MidfieldForward,30,20yr 8mth,Palm Beach Currumbin AFC,2027.0,Non-Free Agent,2023.0,National,1.0,26.0,2.5,W.Graham 27/7/2005,GCFC,2026,GF,,,,,,,
Gold Coast,39,Lachlan Gulbin,2006-11-24,187.0,Forward,3,19yr 4mth,Broadbeach,2026.0,Non-Free Agent,,,,,2.56,L.Gulbin 24/11/2006,GCS VFL,2025,GF,,,,,,,
Gold Coast,12,Elliott Himmelberg,1998-06-04,196.0,Forward,50,27yr 10mth,Redlands,2027.0,Non-Free Agent,2016.0,National,3.0,51.0,2.19,E.Himmelberg 4/6/1998,GCS VFL,2025,KF,,,,,,,
Gold Coast,7,Nicholas Holman,1995-05-29,188.0,MidfieldForward,147,30yr 10mth,Central District,2026.0,Unrestricted Free Agent,2013.0,National,3.0,51.0,3.05,N.Holman 29/5/1995,GCS VFL,2026,M,,,,,,,
Gold Coast,19,Bailey Humphrey,2004-09-11,186.0,MidfieldForward,65,21yr 7mth,Gippsland Power,2028.0,Non-Free Agent,2022.0,National,1.0,6.0,2.96,B.Humphrey 11/9/2004,GCFC,2026,GF,,,,,,,
Gold Coast,16,Joel Jeffrey,2002-03-12,192.0,Defender,58,24yr 1mth,Suns Academy,2028.0,Restricted Free Agent,,,,,2.84,J.Jeffrey 12/3/2002,GCFC,2026,GD,,,,,,,
Gold Coast,44,Ben Jepson,2001-10-10,184.0,Midfield,1,24yr 6mth,Coburg,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,10.0,2.95,B.Jepson 10/10/2001,GCS VFL,2026,M,,,,,,,
Gold Coast,34,Ben King,2000-07-07,202.0,Forward,125,25yr 9mth,Sandringham Dragons,2026.0,Restricted Free Agent,2018.0,National,1.0,6.0,2.67,B.King 7/7/2000,GCFC,2026,KF,,,,,,,
Gold Coast,37,Max Knobel,2004-06-27,206.0,Ruck,0,21yr 9mth,Gippsland Power,2027.0,Non-Free Agent,2022.0,National,3.0,42.0,2.45,M.Knobel 27/6/2004,GCS VFL,2025,R,,,,,,,
Gold Coast,45,Caleb Lewis,2003-09-29,198.0,Forward,0,22yr 6mth,Casey,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,14.0,1.91,C.Lewis 29/9/2003,CSY VFL,2024,KF,,,,,,,
Gold Coast,8,Leo Lombard,2006-10-05,179.0,Forward,9,19yr 6mth,Broadbeach,2027.0,Non-Free Agent,2024.0,National,1.0,9.0,2.56,L.Lombard 5/10/2006,GCFC,2026,GF,,,,,,,
Gold Coast,22,Ben Long,1997-08-21,186.0,Forward,140,28yr 7mth,Nt Thunder,2029.0,Non-Free Agent,2016.0,National,2.0,25.0,2.48,B.Long 21/8/1997,GCFC,2026,GF,,,,,,,
Gold Coast,11,Touk Miller,1996-02-22,178.0,MidfieldForward,219,30yr 1mth,Calder Cannons,2027.0,Unrestricted Free Agent,2014.0,National,2.0,29.0,2.76,T.Miller 22/2/1996,GCFC,2026,M,,,,,,,
Gold Coast,23,Ned Moyle,2002-02-15,206.0,Ruck,13,24yr 1mth,Oakleigh Chargers,2028.0,Restricted Free Agent,2021.0,Mid-Season,1.0,5.0,2.72,N.Moyle 15/2/2002,GCS VFL,2026,R,,,,,,,
Gold Coast,35,Jai Murray,2007-03-09,185.0,Midfield,0,19yr 1mth,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,17.0,,,,,,,,,,,,
Gold Coast,2,John Noble,1997-03-25,180.0,Defender,142,29yr,West Adelaide,2026.0,Non-Free Agent,2019.0,Mid-Season,1.0,14.0,2.64,J.Noble 25/3/1997,GCFC,2026,GD,,,,,,,
Gold Coast,30,Dylan Patterson,2007-09-01,184.0,Defender,0,18yr 7mth,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,5.0,,,,,,,,,,,,
Gold Coast,3,Christian Petracca,1996-01-04,187.0,MidfieldForward,215,30yr 3mth,Eastern Ranges,2029.0,Unrestricted Free Agent,2014.0,National,1.0,2.0,3.03,C.Petracca 4/1/1996,GCFC,2026,M,,,,,,,
Gold Coast,27,Wil Powell,1999-08-26,188.0,DefenderMidfield,135,26yr 7mth,Claremont,2029.0,Unrestricted Free Agent,2017.0,National,1.0,19.0,2.51,W.Powell 26/8/1999,GCFC,2026,M,,,,,,,
Gold Coast,20,Ethan Read,2005-07-07,202.0,Forward,30,20yr 9mth,Palm Beach Currumbin AFC,2028.0,Non-Free Agent,2023.0,National,1.0,9.0,2.62,E.Read 7/7/2005,GCFC,2026,KF,,,,,,,
Gold Coast,17,Daniel Rioli,1997-04-16,179.0,Defender,208,28yr 11mth,North Ballarat Rebels,2029.0,Non-Free Agent,2015.0,National,1.0,15.0,2.52,D.Rioli 16/4/1997,GCFC,2026,GD,,,,,,,
Gold Coast,29,Jake Rogers,2005-03-02,172.0,Forward,21,21yr 1mth,Broadbeach AFC,2026.0,Non-Free Agent,2023.0,National,1.0,14.0,2.57,J.Rogers 2/3/2005,GCFC,2026,GF,,,,,,,
Gold Coast,18,Matt Rowell,2001-07-01,180.0,Midfield,112,24yr 9mth,Oakleigh Chargers,2027.0,Restricted Free Agent,2019.0,National,1.0,1.0,3.3,M.Rowell 1/7/2001,GCFC,2025,M,,,,,,,
Gold Coast,41,Avery Thomas,2007-09-20,185.0,Defender,0,18yr 6mth,Tasmania Devils,2027.0,Unknown,2025.0,National,2.0,28.0,,,,,,,,,,,,
Gold Coast,9,Jamarra Ugle-Hagan,2002-04-04,197.0,Forward,67,24yr,Oakleigh Chargers,2026.0,Non-Free Agent,2020.0,National,1.0,1.0,2.77,J.Ugle-Hagan 4/4/2002,WBFC,2024,KF,,,,,,,
Gold Coast,6,Bodhi Uwland,2003-07-25,188.0,Defender,54,22yr 8mth,Allies,2026.0,Non-Free Agent,,,,,3.05,B.Uwland 25/7/2003,GCFC,2026,GD,,,,,,,
Gold Coast,32,Zeke Uwland,2007-04-24,179.0,DefenderMidfield,5,18yr 11mth,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,2.0,,,,,,,,,,,,
Gold Coast,4,Jed Walter,2005-06-08,195.0,Forward,32,20yr 10mth,Palm Beach Currumbin AFC,2026.0,Non-Free Agent,2023.0,National,1.0,3.0,2.17,J.Walter 8/6/2005,GCFC,2025,KF,,,,,,,
Gold Coast,14,Lachlan Weller,1996-02-23,182.0,Midfield,166,30yr 1mth,Southport,2026.0,Restricted Free Agent,2014.0,National,1.0,13.0,2.19,L.Weller 23/2/1996,GCFC,2026,W,,,,,,,
Gold Coast,28,Jarrod Witts,1992-09-13,209.0,Ruck,210,33yr 7mth,Sydney University,2026.0,Unrestricted Free Agent,2011.0,National,4.0,67.0,2.75,J.Witts 13/9/1992,GCFC,2026,R,,,,,,,
GWS Giants,21,Leek Aleer,2001-08-21,194.0,Defender,25,24yr 7mth,Central District,2027.0,Non-Free Agent,2021.0,National,1.0,15.0,2.33,L.Aleer 21/8/2001,GWS VFL,2026,M,,,,,,,
GWS Giants,29,Cody Angove,2006-05-28,182.0,Forward,4,19yr 10mth,Claremont,2028.0,Non-Free Agent,2024.0,National,1.0,24.0,1.99,C.Angove 28/5/2006,GWS,2025,GF,,,,,,,
GWS Giants,9,Ryan Angwin,2002-12-12,185.0,Midfield,35,23yr 4mth,Gippsland Power,2028.0,Restricted Free Agent,2020.0,National,1.0,18.0,2.84,R.Angwin 12/12/2002,GWS,2026,W,,,,,,,
GWS Giants,7,Lachlan Ash,2001-06-21,188.0,Defender,130,24yr 9mth,Murray Bushrangers,2027.0,Restricted Free Agent,2019.0,National,1.0,4.0,2.99,L.Ash 21/6/2001,GWS,2026,GD,,,,,,,
GWS Giants,14,Toby Bedford,2000-05-27,179.0,MidfieldForward,84,25yr 10mth,Dandenong Stingrays,2029.0,Non-Free Agent,2018.0,National,5.0,75.0,2.01,T.Bedford 27/5/2000,GWS,2025,M,,,,,,,
GWS Giants,32,Kieren Briggs,1999-10-06,201.0,Ruck,74,26yr 6mth,Pennant Hills,2026.0,Restricted Free Agent,2018.0,National,2.0,34.0,2.39,K.Briggs 6/10/1999,GWS,2026,R,,,,,,,
GWS Giants,46,Callum Brown,2000-08-15,188.0,Forward,68,25yr 7mth,County Derry,2028.0,Unrestricted Free Agent,2016.0,National,2.0,35.0,1.99,C.Brown 15/8/2000,GWS,2026,GF,,,,,,,
GWS Giants,44,Jack Buckley,1997-12-17,195.0,Defender,89,28yr 3mth,Swans Academy,2030.0,Unrestricted Free Agent,,,,,2.77,J.Buckley 17/12/1997,GWS,2026,KD,,,,,,,
GWS Giants,5,Aaron Cadman,2004-03-03,195.0,Forward,60,22yr 1mth,Greater Western Victoria Rebels,2030.0,Restricted Free Agent,2022.0,National,1.0,1.0,2.62,A.Cadman 3/3/2004,GWS,2025,KF,,,,,,,
GWS Giants,17,Finn Callaghan,2003-04-26,192.0,Midfield,76,22yr 11mth,Sandringham Dragons,2029.0,Restricted Free Agent,2021.0,National,1.0,3.0,2.78,F.Callaghan 26/4/2003,GWS,2026,M,,,,,,,
GWS Giants,3,Stephen Coniglio,1993-12-15,182.0,MidfieldForward,232,32yr 3mth,Swan Districts,2026.0,Unrestricted Free Agent,2011.0,National,1.0,2.0,2.24,S.Coniglio 15/12/1993,GWS,2026,M,,,,,,,
GWS Giants,16,Brent Daniels,1999-03-09,172.0,Forward,113,27yr 1mth,Bendigo Pioneers,2031.0,Unrestricted Free Agent,2017.0,National,2.0,27.0,2.45,B.Daniels 9/3/1999,GWS,2025,GF,,,,,,,
GWS Giants,45,Finnegan Davis,2007-01-21,188.0,Defender,0,19yr 2mth,Western Jets,2027.0,Unknown,2025.0,National,3.0,51.0,,,,,,,,,,,,
GWS Giants,38,Josaia Delana,2006-07-01,176.0,Forward,7,19yr 9mth,East Coast Eagles,2026.0,Non-Free Agent,,,,,1.88,J.Delana 1/7/2006,GWS,2026,GF,,,,,,,
GWS Giants,37,Joseph Fonti,2004-12-24,189.0,Defender,27,21yr 3mth,Claremont,2027.0,Non-Free Agent,2023.0,National,2.0,44.0,3.11,J.Fonti 24/12/2004,GWS,2026,GD,,,,,,,
GWS Giants,11,Phoenix Gothard,2005-09-07,179.0,Forward,5,20yr 7mth,Murray Bushrangers,2026.0,Non-Free Agent,2023.0,National,1.0,12.0,2.72,P.Gothard 7/9/2005,GWS,2026,GF,,,,,,,
