Player,Team,Jumper,Position,Height,DOB,Age,Matches,RatingPoints_Avg,CoachesVotes_Avg,CoachesVotes_Total,TimeOnGround,Supercoach_Avg,DreamTeamPoints_Avg
Shane McAdam,Melbourne,23,Forward,186.0,1995-05-28,30.0,0,0.0,0.0,0,0.0,0.0,0.0
Tom McDonald,Melbourne,25,Defender,195.0,1992-09-18,33.0,2,9.4,0.0,0,97.5,63.5,52.5
Jake Melksham,Melbourne,18,Forward,186.0,1991-08-29,34.0,1,9.5,2.0,2,84.0,80.0,62.0
Ricky Mentha,Melbourne,39,DefenderForward,178.0,2006-09-04,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Brody Mihocek,Melbourne,28,Forward,192.0,1993-02-04,33.0,4,3.575,0.0,0,83.5,47.75,57.5
Andy Moniz-Wakefield,Melbourne,45,Defender,182.0,2003-10-26,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Riley Onley,Melbourne,40,Midfield,,2000-01-01,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Harrison Petty,Melbourne,35,Forward,197.0,1999-11-12,26.0,4,3.9,0.0,0,89.5,38.0,34.5
Kysaiah Pickett,Melbourne,36,MidfieldForward,171.0,2001-06-02,24.0,4,16.375,4.0,16,83.25,105.25,100.25
Latrelle Pickett,Melbourne,33,Forward,182.0,2005-12-28,20.0,4,4.875,0.0,0,66.5,37.5,34.0
Trent Rivers,Melbourne,24,Defender,188.0,2001-07-30,24.0,2,7.95,0.0,0,70.0,64.0,77.5
Christian Salem,Melbourne,3,Defender,184.0,1995-07-15,30.0,4,9.125,0.0,0,81.0,82.25,78.0
Harry Sharp,Melbourne,30,Forward,182.0,2002-12-17,23.0,4,11.025,0.0,0,68.75,66.5,63.25
Tom Sparrow,Melbourne,32,Forward,183.0,2000-05-31,25.0,4,10.825,1.25,5,70.5,75.5,80.75
Jack Steele,Melbourne,9,Midfield,187.0,1995-12-13,30.0,4,17.375,3.25,13,73.75,114.5,117.5
Xavier Taylor,Melbourne,19,Defender,192.0,2007-01-30,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Koltyn Tholstrup,Melbourne,12,Forward,186.0,2005-06-28,20.0,4,7.2,0.0,0,79.5,55.25,57.5
Daniel Turner,Melbourne,10,Defender,194.0,2002-01-28,24.0,3,6.5,0.0,0,73.667,57.667,47.0
Jacob Van Rooyen,Melbourne,2,Forward,193.0,2003-04-16,22.0,4,8.5,2.25,9,81.25,63.5,63.25
Jack Viney,Melbourne,7,Midfield,179.0,1994-04-13,31.0,0,0.0,0.0,0,0.0,0.0,0.0
Kalani White,Melbourne,34,ForwardRuck,201.0,2007-05-05,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Caleb Windsor,Melbourne,6,Defender,185.0,2005-06-09,20.0,4,7.825,0.25,1,73.25,62.25,70.25
Jackson Archer,North Melbourne,34,Defender,187.0,2003-01-09,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Zac Banch,North Melbourne,45,Forward,175.0,2003-07-21,22.0,1,-0.8,0.0,0,58.0,41.0,47.0
Tom Blamires,North Melbourne,39,Midfield,181.0,2002-08-13,23.0,4,7.475,0.0,0,81.25,72.5,66.75
Callum Coleman-Jones,North Melbourne,21,Ruck,200.0,1999-06-13,26.0,2,4.2,0.0,0,46.5,26.0,26.0
Charlie Comben,North Melbourne,30,Defender,199.0,2001-07-20,24.0,4,9.0,2.5,10,96.5,76.5,64.75
Aidan Corr,North Melbourne,4,Defender,195.0,1994-05-17,31.0,2,1.1,0.0,0,60.5,23.5,33.5
Paul Curtis,North Melbourne,25,Forward,185.0,2003-03-04,23.0,4,6.325,0.0,0,76.25,57.25,50.75
Caleb Daniel,North Melbourne,5,Defender,171.0,1996-07-07,29.0,4,9.925,2.5,10,85.0,103.25,100.5
Jack Darling,North Melbourne,27,Forward,191.0,1992-06-13,33.0,3,9.333,0.0,0,62.333,68.0,55.333
Luke Davies-Uniacke,North Melbourne,9,Midfield,188.0,1999-06-08,26.0,4,12.775,2.25,9,83.25,115.25,99.0
Wil Dawson,North Melbourne,18,Defender,200.0,2005-12-20,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Lachy Dovaston,North Melbourne,1,Forward,178.0,2007-05-29,18.0,3,3.1,0.0,0,60.333,40.0,42.667
Zane Duursma,North Melbourne,7,DefenderForward,190.0,2005-08-28,20.0,4,7.925,0.0,0,67.5,51.0,44.25
Zac Fisher,North Melbourne,16,Forward,175.0,1998-06-15,27.0,0,0.0,0.0,0,0.0,0.0,0.0
Brayden George,North Melbourne,33,Forward,187.0,2004-01-13,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Taylor Goad,North Melbourne,22,Ruck,207.0,2005-04-28,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Josh Goater,North Melbourne,31,Defender,190.0,2003-06-02,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Robert Hansen,North Melbourne,46,MidfieldForward,182.0,2004-03-13,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Riley Hardeman,North Melbourne,17,Defender,184.0,2005-02-27,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Harvey,North Melbourne,37,Forward,180.0,2004-07-12,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Jacob Konstanty,North Melbourne,41,Forward,177.0,2004-11-09,21.0,2,4.75,0.0,0,66.5,33.5,31.0
Nick Larkey,North Melbourne,20,Forward,198.0,1998-06-06,27.0,4,13.55,1.25,5,92.25,81.75,61.75
Griffin Logue,North Melbourne,19,Defender,193.0,1998-04-13,27.0,2,0.85,0.0,0,44.0,33.0,28.5
Luke McDonald,North Melbourne,11,Defender,189.0,1995-02-09,31.0,4,5.825,0.0,0,83.75,69.5,74.5
Colby McKercher,North Melbourne,10,Defender,182.0,2005-04-12,20.0,4,10.95,1.25,5,75.75,90.75,76.25
Hugo Mikunda,North Melbourne,28,MidfieldForward,180.0,2007-03-13,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Finn O'Sullivan,North Melbourne,2,DefenderMidfield,182.0,2006-05-30,19.0,4,11.425,2.75,11,83.0,84.25,72.25
Luke Parker,North Melbourne,26,Midfield,183.0,1992-10-25,33.0,4,12.05,2.5,10,87.75,114.25,94.75
Toby Pink,North Melbourne,32,Defender,194.0,1998-08-11,27.0,4,6.825,0.25,1,93.75,62.0,48.25
Tom Powell,North Melbourne,24,Midfield,184.0,2002-03-02,24.0,4,7.175,0.0,0,75.75,76.25,83.5
Bailey Scott,North Melbourne,8,Midfield,186.0,2000-07-09,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Harry Sheezel,North Melbourne,3,MidfieldForward,185.0,2004-10-13,21.0,4,10.525,2.25,9,79.0,125.0,115.0
Jy Simpkin,North Melbourne,12,MidfieldForward,183.0,1998-03-05,28.0,4,11.275,0.0,0,84.0,81.0,73.25
Charlie Spargo,North Melbourne,13,Forward,172.0,1999-11-25,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Dylan Stephens,North Melbourne,15,Midfield,184.0,2001-01-08,25.0,4,8.275,1.75,7,89.75,94.75,96.5
River Stevens,North Melbourne,36,MidfieldForward,176.0,2006-06-26,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Blake Thredgold,North Melbourne,23,Defender,195.0,2007-08-27,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Trembath,North Melbourne,47,Forward,193.0,2005-10-17,20.0,4,9.525,1.25,5,82.75,71.5,65.0
Luke Urquhart,North Melbourne,14,Midfield,184.0,2006-09-19,19.0,0,0.0,0.0,0,0.0,0.0,0.0
George Wardlaw,North Melbourne,6,Midfield,182.0,2004-06-11,21.0,2,12.8,0.0,0,59.0,83.5,70.5
Matt Whitlock,North Melbourne,35,DefenderForward,198.0,2006-05-16,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Tristan Xerri,North Melbourne,38,Ruck,202.0,1999-03-15,27.0,3,17.167,3.333,10,82.667,131.667,101.0
Cameron Zurhaar,North Melbourne,44,Forward,190.0,1998-05-22,27.0,4,4.05,0.0,0,76.75,52.25,47.25
Aliir Aliir,Port Adelaide,21,Defender,194.0,1994-09-05,31.0,4,11.7,4.0,16,99.25,91.5,78.5
Tom Anastasopoulos,Port Adelaide,29,Forward,176.0,2005-05-31,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Benny Barrett,Port Adelaide,40,Midfield,172.0,2006-05-01,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Miles Bergman,Port Adelaide,14,Defender,189.0,2001-10-18,24.0,3,4.5,0.0,0,77.667,55.667,49.667
Joe Berry,Port Adelaide,5,Forward,181.0,2006-04-18,19.0,4,4.975,0.0,0,72.5,46.0,46.75
Will Brodie,Port Adelaide,23,Midfield,190.0,1998-08-23,27.0,1,5.9,0.0,0,42.0,67.0,56.0
Jase Burgoyne,Port Adelaide,7,DefenderMidfield,186.0,2003-07-15,22.0,4,9.425,0.5,2,81.75,93.5,83.0
Zak Butters,Port Adelaide,9,Midfield,181.0,2000-09-08,25.0,4,18.85,6.25,25,82.0,117.25,101.5
Darcy Byrne-Jones,Port Adelaide,33,Forward,181.0,1995-09-20,30.0,4,5.775,1.5,6,76.5,67.0,69.0
Tom Cochrane,Port Adelaide,26,Forward,182.0,2006-01-27,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Willem Drew,Port Adelaide,28,Midfield,188.0,1998-10-01,27.0,4,10.4,0.0,0,77.25,82.25,78.75
Corey Durdin,Port Adelaide,44,Forward,173.0,2002-04-14,23.0,4,6.675,0.0,0,69.5,53.25,47.5
Logan Evans,Port Adelaide,22,Defender,189.0,2005-10-07,20.0,4,3.975,0.0,0,88.25,68.75,68.5
Kane Farrell,Port Adelaide,6,Defender,182.0,1999-03-17,27.0,4,10.55,1.25,5,80.75,104.25,87.0
Mitch Georgiades,Port Adelaide,19,Forward,192.0,2001-09-28,24.0,4,7.525,0.0,0,87.0,76.75,72.0
Jason Horne-Francis,Port Adelaide,18,Midfield,185.0,2003-06-21,22.0,4,9.925,2.0,8,76.0,88.75,86.5
Lachlan Jones,Port Adelaide,34,Defender,186.0,2002-04-09,24.0,3,5.733,0.0,0,81.0,48.0,43.0
Josh Lai,Port Adelaide,43,Midfield,185.0,2005-10-01,20.0,2,5.8,0.0,0,73.0,53.0,52.5
Mani Liddy,Port Adelaide,50,Midfield,181.0,2002-02-20,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Ollie Lord,Port Adelaide,30,Forward,197.0,2002-01-02,24.0,1,3.5,0.0,0,79.0,41.0,38.0
Will Lorenz,Port Adelaide,36,Midfield,186.0,2005-02-19,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Jack Lukosius,Port Adelaide,12,Forward,195.0,2000-08-09,25.0,3,13.633,0.0,0,83.0,94.333,78.333
Ewan Mackinlay,Port Adelaide,31,Midfield,182.0,2003-07-18,22.0,4,5.325,0.0,0,79.25,45.0,48.25
Todd Marshall,Port Adelaide,4,Forward,198.0,1998-10-08,27.0,2,7.65,0.0,0,71.5,81.5,62.5
Jackson Mead,Port Adelaide,3,Midfield,184.0,2001-09-30,24.0,2,5.25,0.0,0,80.5,54.0,51.0
Christian Moraes,Port Adelaide,11,Midfield,183.0,2006-11-08,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Jacob Moss,Port Adelaide,42,Defender,198.0,2004-12-22,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Balyn O'Brien,Port Adelaide,41,Defender,187.0,2007-01-26,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Sam Powell-Pepper,Port Adelaide,2,Forward,187.0,1998-01-08,28.0,0,0.0,0.0,0,0.0,0.0,0.0
Harrison Ramm,Port Adelaide,32,Defender,202.0,2006-12-05,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Esava Ratugolea,Port Adelaide,27,Defender,197.0,1998-07-24,27.0,3,7.433,0.0,0,77.667,55.0,42.0
Joe Richards,Port Adelaide,35,Forward,177.0,1999-11-23,26.0,4,11.5,0.5,2,80.25,86.25,73.5
Connor Rozee,Port Adelaide,1,DefenderMidfield,185.0,2000-01-22,26.0,2,4.4,0.0,0,67.5,80.0,80.5
Josh Sinn,Port Adelaide,8,Defender,187.0,2003-01-07,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Ivan Soldo,Port Adelaide,13,ForwardRuck,204.0,1996-04-14,29.0,0,0.0,0.0,0,0.0,0.0,0.0
Jordon Sweet,Port Adelaide,24,Ruck,206.0,1998-02-02,28.0,3,12.633,1.0,3,83.333,115.0,82.667
Dante Visentini,Port Adelaide,38,Ruck,202.0,2003-02-13,23.0,1,3.8,0.0,0,82.0,62.0,68.0
Xavier Walsh,Port Adelaide,45,Forward,195.0,2005-09-06,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Jack Watkins,Port Adelaide,37,Midfield,,2000-01-01,26.0,4,5.775,0.0,0,64.5,48.75,59.0
Jacob Wehr,Port Adelaide,15,DefenderMidfield,185.0,1998-07-05,27.0,4,4.625,0.0,0,78.5,54.25,57.75
Jack Whitlock,Port Adelaide,17,Forward,200.0,2006-05-16,19.0,4,5.425,0.0,0,77.25,67.0,51.5
Oliver Wines,Port Adelaide,16,Midfield,187.0,1994-10-07,31.0,1,5.3,0.0,0,55.0,50.0,35.0
Mitch Zadow,Port Adelaide,39,Forward,180.0,2004-03-11,22.0,1,0.9,0.0,0,67.0,28.0,31.0
Brandon Zerk-Thatcher,Port Adelaide,25,Defender,195.0,1998-08-25,27.0,0,0.0,0.0,0,0.0,0.0,0.0
Jasper Alger,Richmond,29,Forward,183.0,2006-12-17,19.0,1,-1.9,0.0,0,31.0,16.0,8.0
Harry Armstrong,Richmond,34,Forward,195.0,2006-06-14,19.0,3,2.067,0.0,0,70.667,19.333,19.333
Noah Balta,Richmond,21,DefenderForward,194.0,1999-10-23,26.0,3,4.033,0.0,0,93.0,52.0,45.667
Sam Banks,Richmond,6,Defender,187.0,2003-04-02,23.0,4,6.925,0.0,0,78.5,74.75,69.75
Nathan Broad,Richmond,35,Defender,192.0,1993-04-15,32.0,3,5.267,0.0,0,73.667,58.333,50.333
Tom Brown,Richmond,30,Defender,193.0,2003-07-30,22.0,3,4.733,0.0,0,76.667,38.333,30.667
Seth Campbell,Richmond,44,Forward,182.0,2004-12-29,21.0,4,7.35,0.0,0,81.25,57.75,50.75
Judson Clarke,Richmond,23,Forward,180.0,2003-10-17,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Sam Cumming,Richmond,22,Midfield,184.0,2007-07-27,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Jonty Faull,Richmond,8,Forward,195.0,2006-02-01,20.0,3,3.933,0.0,0,86.0,43.667,49.0
Liam Fawcett,Richmond,43,Forward,197.0,2005-04-22,20.0,1,1.4,0.0,0,73.0,56.0,59.0
Josh Gibcus,Richmond,18,Defender,196.0,2003-04-04,23.0,1,2.6,0.0,0,76.0,56.0,52.0
Campbell Gray,Richmond,50,Defender,195.0,2003-08-01,22.0,3,-0.333,0.0,0,62.667,29.0,30.0
Steely Green,Richmond,48,Forward,179.0,2004-01-09,22.0,4,6.8,0.0,0,82.25,66.25,57.0
Samuel Grlj,Richmond,24,DefenderMidfield,182.0,2007-07-26,18.0,4,8.6,0.0,0,73.5,68.5,71.25
Oliver Hayes-Brown,Richmond,47,Ruck,208.0,2000-04-28,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Jacob Hopper,Richmond,2,Midfield,187.0,1997-02-06,29.0,4,6.275,0.0,0,77.5,59.5,61.25
Taj Hotton,Richmond,10,Forward,182.0,2006-06-17,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Sam Lalor,Richmond,4,Forward,188.0,2006-08-30,19.0,4,10.3,0.0,0,74.5,78.5,69.0
Mykelti Lefau,Richmond,42,Forward,195.0,1998-06-22,27.0,3,5.5,0.0,0,77.667,49.667,40.0
Tom Lynch,Richmond,19,Forward,199.0,1992-10-31,33.0,2,-1.15,0.0,0,61.0,54.0,42.0
Rhyan Mansell,Richmond,7,Forward,180.0,2000-06-04,25.0,1,13.7,0.0,0,82.0,85.0,79.0
Kane McAuliffe,Richmond,28,Midfield,187.0,2005-03-01,21.0,2,2.35,0.0,0,79.0,59.5,62.5
Ben Miller,Richmond,12,Defender,198.0,1999-08-31,26.0,4,8.75,0.0,0,92.75,77.5,65.25
Toby Nankervis,Richmond,25,Ruck,199.0,1994-08-12,31.0,0,0.0,0.0,0,0.0,0.0,0.0
Zane Peucker,Richmond,26,MidfieldForward,180.0,2007-12-04,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Dion Prestia,Richmond,3,Midfield,175.0,1992-10-12,33.0,3,6.767,0.0,0,76.333,78.667,80.667
Hugo Ralphsmith,Richmond,13,Midfield,187.0,2001-11-09,24.0,3,8.567,0.0,0,86.0,44.667,45.667
Patrick Retschko,Richmond,33,Midfield,186.0,2006-02-28,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Maurice Rioli,Richmond,17,Forward,179.0,2002-09-01,23.0,4,7.85,0.0,0,80.0,54.0,36.75
Noah Roberts-Thomson,Richmond,27,Midfield,181.0,2007-03-29,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Jack Ross,Richmond,5,MidfieldForward,187.0,2000-09-03,25.0,4,8.875,0.0,0,78.0,83.75,80.0
Samson Ryan,Richmond,32,Ruck,206.0,2000-12-09,25.0,1,0.5,0.0,0,74.0,46.0,40.0
Jayden Short,Richmond,15,Defender,178.0,1996-01-24,30.0,4,8.3,1.5,6,80.0,106.75,109.25
Thomas Sims,Richmond,38,Forward,199.0,2006-05-12,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Josh Smillie,Richmond,16,Midfield,195.0,2006-05-17,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Kaleb Smith,Richmond,49,Defender,181.0,2004-11-20,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Tyler Sonsie,Richmond,40,MidfieldForward,181.0,2003-01-27,23.0,3,7.033,0.0,0,85.0,79.0,62.667
Tim Taranto,Richmond,14,Midfield,188.0,1998-01-28,28.0,4,12.775,0.75,3,81.0,117.0,94.25
Luke Trainor,Richmond,11,Defender,193.0,2006-04-10,19.0,2,5.65,0.0,0,80.0,88.0,82.0
James Trezise,Richmond,36,Midfield,188.0,2002-06-15,23.0,2,7.95,0.0,0,84.0,53.5,42.0
Nick Vlastuin,Richmond,1,Defender,187.0,1994-04-19,31.0,3,5.133,0.0,0,83.667,65.0,56.0
Eamonn Armstrong,St Kilda,46,Defender,191.0,2006-07-26,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Charlie Banfield,St Kilda,36,MidfieldForward,192.0,2007-07-18,18.0,0,0.0,0.0,0,0.0,0.0,0.0
James Barrat,St Kilda,28,DefenderForward,194.0,2006-11-23,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Hugh Boxshall,St Kilda,38,Midfield,188.0,2006-07-11,19.0,3,3.367,0.0,0,70.0,47.333,55.667
Daniel Butler,St Kilda,16,Forward,182.0,1996-06-03,29.0,1,3.8,0.0,0,59.0,36.0,38.0
Ryan Byrnes,St Kilda,13,Defender,181.0,2001-05-03,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Anthony Caminiti,St Kilda,47,Defender,196.0,2003-12-09,22.0,3,7.067,0.0,0,64.333,39.667,21.0
Jack Carroll,St Kilda,18,Midfield,188.0,2002-12-20,23.0,4,3.925,0.0,0,78.0,49.25,59.25
Hunter Clark,St Kilda,11,Midfield,186.0,1999-03-26,27.0,0,0.0,0.0,0,0.0,0.0,0.0
Lance Collard,St Kilda,4,Forward,185.0,2005-03-26,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Tom De Koning,St Kilda,21,Ruck,201.0,1999-07-16,26.0,4,5.525,0.0,0,80.0,78.0,78.5
Alex Dodson,St Kilda,30,Forward,203.0,2006-06-15,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Paddy Dow,St Kilda,15,Midfield,184.0,1999-10-16,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Kye Fincher,St Kilda,37,DefenderMidfield,186.0,2007-11-18,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Sam Flanders,St Kilda,9,Forward,183.0,2001-07-24,24.0,4,11.45,0.0,0,81.75,88.75,95.0
Hugo Garcia,St Kilda,34,Midfield,185.0,2005-05-22,20.0,4,11.7,0.0,0,75.25,72.5,72.0
Max Hall,St Kilda,40,Forward,183.0,2002-04-15,23.0,4,13.85,2.0,8,82.75,90.25,81.25
Angus Hastie,St Kilda,24,Defender,190.0,2005-09-19,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Liam Henry,St Kilda,23,Forward,180.0,2001-08-28,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Jack Higgins,St Kilda,1,Forward,178.0,1999-03-19,27.0,4,9.075,0.0,0,82.25,67.5,55.5
Bradley Hill,St Kilda,8,MidfieldForward,182.0,1993-07-09,32.0,4,8.925,0.0,0,83.75,82.75,90.75
Dougal Howard,St Kilda,20,Defender,199.0,1996-03-25,30.0,1,4.9,0.0,0,73.0,65.0,47.0
Isaac Keeler,St Kilda,17,Forward,198.0,2004-04-23,21.0,1,3.3,0.0,0,49.0,49.0,49.0
Max King,St Kilda,12,Forward,202.0,2000-07-07,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Jackson Macrae,St Kilda,6,Midfield,192.0,1994-08-03,31.0,2,7.85,0.0,0,54.0,67.0,65.0
Rowan Marshall,St Kilda,19,Ruck,201.0,1995-11-24,30.0,3,5.667,0.0,0,70.0,49.0,48.667
Kobe McDonald,St Kilda,42,Defender,193.0,2007-12-08,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Liam O'Connell,St Kilda,45,Defender,189.0,2003-03-04,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Mitchito Owens,St Kilda,10,Forward,191.0,2003-09-24,22.0,4,7.625,0.0,0,86.75,71.75,62.5
Mattaes Phillipou,St Kilda,25,Forward,190.0,2004-12-27,21.0,4,6.175,0.0,0,59.0,51.0,49.75
Liam Ryan,St Kilda,31,Forward,181.0,1996-10-02,29.0,4,6.45,0.0,0,72.75,38.75,38.5
Patrick Said,St Kilda,33,MidfieldForward,180.0,2006-04-24,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Sharman,St Kilda,43,Forward,193.0,2000-07-25,25.0,4,6.2,0.0,0,78.0,58.5,50.0
Jack Silvagni,St Kilda,3,Defender,194.0,1997-12-17,28.0,4,8.525,0.0,0,93.75,66.25,66.25
Jack Sinclair,St Kilda,35,Defender,181.0,1995-02-12,31.0,4,17.875,3.5,14,85.5,124.5,115.0
Liam Stocker,St Kilda,14,Defender,184.0,2000-01-23,26.0,2,4.75,0.0,0,81.0,51.5,41.5
Alix Tauru,St Kilda,26,Defender,193.0,2006-11-16,19.0,4,3.725,0.0,0,60.5,32.5,31.0
Tobie Travaglia,St Kilda,5,DefenderMidfield,187.0,2006-10-26,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Nasiah Wanganeen-Milera,St Kilda,7,Defender,187.0,2003-02-22,23.0,4,14.375,0.25,1,82.25,93.0,84.75
Callum Wilkie,St Kilda,44,Defender,191.0,1996-03-10,30.0,4,15.15,4.5,18,100.0,112.25,105.5
Darcy Wilson,St Kilda,22,MidfieldForward,185.0,2005-08-18,20.0,4,8.525,1.5,6,86.0,71.5,71.25
Marcus Windhager,St Kilda,2,Midfield,185.0,2003-05-16,22.0,4,8.825,0.0,0,84.25,89.0,90.0
Mason Wood,St Kilda,32,MidfieldForward,192.0,1993-09-13,32.0,4,10.625,0.0,0,81.25,76.0,66.0
Taylor Adams,Sydney,3,Forward,181.0,1993-09-20,32.0,0,0.0,0.0,0,0.0,0.0,0.0
Joel Amartey,Sydney,36,Forward,195.0,1999-09-02,26.0,4,9.675,2.0,8,72.5,78.5,64.25
Riak Andrew,Sydney,20,Defender,193.0,2005-02-17,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Riley Bice,Sydney,26,Defender,185.0,2000-09-26,25.0,4,12.175,1.0,4,83.0,93.5,90.75
Nick Blakey,Sydney,22,Defender,196.0,2000-02-27,26.0,4,14.3,2.5,10,86.25,95.75,73.75
Ned Bowman,Sydney,23,Forward,186.0,2006-09-12,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Braeden Campbell,Sydney,16,Forward,181.0,2002-02-04,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Noah Chamberlain,Sydney,42,Forward,191.0,2007-03-21,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Caiden Cleary,Sydney,33,Forward,182.0,2005-03-05,21.0,1,-0.5,0.0,0,49.0,19.0,19.0
Billy Cootee,Sydney,25,Midfield,179.0,2002-12-18,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Harry Cunningham,Sydney,7,Defender,181.0,1993-12-06,32.0,1,5.0,0.0,0,70.0,40.0,53.0
Charlie Curnow,Sydney,35,Forward,194.0,1997-02-03,29.0,4,5.9,0.0,0,83.5,56.0,57.75
Jesse Dattoli,Sydney,9,Forward,179.0,2006-07-07,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Will Edwards,Sydney,28,Defender,197.0,2003-05-08,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Will Green,Sydney,45,Ruck,204.0,2005-09-08,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Brodie Grundy,Sydney,4,Ruck,202.0,1994-04-15,31.0,4,19.775,2.5,10,81.0,130.0,95.5
Errol Gulden,Sydney,21,Midfield,175.0,2002-07-18,23.0,2,11.85,4.0,8,73.5,112.5,113.5
Joel Hamling,Sydney,29,Defender,194.0,1993-04-09,33.0,0,0.0,0.0,0,0.0,0.0,0.0
Tom Hanily,Sydney,40,Forward,179.0,2005-05-31,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Isaac Heeney,Sydney,5,Midfield,185.0,1996-05-05,29.0,3,17.933,5.333,16,70.667,114.0,96.333
Liam Hetherton,Sydney,39,Forward,198.0,2007-05-02,18.0,0,0.0,0.0,0,0.0,0.0,0.0
James Jordon,Sydney,17,Midfield,187.0,2000-12-20,25.0,4,8.05,0.25,1,83.25,62.25,58.25
Max King,Sydney,31,Forward,192.0,2007-01-09,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Harry Kyle,Sydney,32,DefenderMidfield,188.0,2007-07-16,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Peter Ladhams,Sydney,19,ForwardRuck,204.0,1998-01-14,28.0,0,0.0,0.0,0,0.0,0.0,0.0
Jake Lloyd,Sydney,44,Midfield,182.0,1993-09-20,32.0,4,9.025,0.0,0,85.75,67.5,70.0
Tom McCartin,Sydney,30,Defender,194.0,1999-12-30,26.0,4,9.375,2.5,10,96.25,73.0,58.25
Logan McDonald,Sydney,6,Forward,195.0,2002-04-04,24.0,4,8.15,0.0,0,72.0,77.75,61.0
Justin McInerney,Sydney,27,MidfieldForward,189.0,2000-08-18,25.0,4,14.15,2.5,10,82.0,103.5,96.75
Hayden McLean,Sydney,2,Forward,197.0,1999-01-20,27.0,0,0.0,0.0,0,0.0,0.0,0.0
Lewis Melican,Sydney,43,Defender,194.0,1996-11-04,29.0,4,5.65,0.0,0,76.5,44.0,34.5
Callum Mills,Sydney,14,Defender,188.0,1997-04-02,29.0,4,8.825,0.0,0,75.5,86.5,79.75
Tom Papley,Sydney,11,Forward,177.0,1996-07-13,29.0,4,6.0,1.25,5,71.0,69.5,69.25
Jevan Phillipou,Sydney,18,Midfield,183.0,2007-03-30,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Dane Rampe,Sydney,24,Defender,187.0,1990-06-02,35.0,4,9.1,0.0,0,76.0,64.0,46.0
