Team,Jumper,Player,DOB,Height,Position,Matches_Career,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Position_Clean,Age_Decimal,Season,Matches_Current
Geelong,2,Jay Polkinghorne,2006-06-02,191.0,Forward,0,19yr 9mth,Norwood,2026.0,Non-Free Agent,2024.0,National,3.0,44.0,Forward,19.0,2026,0
Geelong,3,Bailey Smith,2000-12-07,185.0,Midfield,127,25yr 3mth,Sandringham Dragons,2031.0,Non-Free Agent,2018.0,National,1.0,7.0,Midfielder,25.0,2026,1
Geelong,1,Rhys Stanley,1990-12-01,200.0,Ruck,229,35yr 3mth,West Adelaide,2026.0,Unrestricted Free Agent,2008.0,National,3.0,47.0,Ruck,35.0,2026,0
Geelong,18,Tyson Stengle,1998-10-19,175.0,Forward,109,27yr 4mth,Woodville West Torrens,2029.0,Unrestricted Free Agent,2016.0,Rookie,1.0,6.0,Forward,27.0,2026,0
Geelong,15,George Stevens,2005-04-14,189.0,Midfield,2,20yr 10mth,Greater Western Victoria Rebels,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,13.0,Midfielder,20.0,2026,0
Geelong,44,Thomas Stewart,1993-03-15,190.0,Defender,192,32yr 11mth,Geelong Vfl,2027.0,Unrestricted Free Agent,2016.0,National,2.0,40.0,Defender,32.0,2026,1
Geelong,21,Oliver Wiltshire,2002-09-15,180.0,Forward,2,23yr 5mth,Barwon Heads,2026.0,Non-Free Agent,2023.0,National,5.0,61.0,Forward,23.0,2026,0
Geelong,29,James Worpel,1999-01-24,186.0,Midfield,149,27yr 1mth,Geelong Falcons,2029.0,Unrestricted Free Agent,2017.0,National,3.0,45.0,Midfielder,27.0,2026,1
Gold Coast,48,Oscar Adams,2003-07-23,197.0,Defender,9,22yr 7mth,Glenelg,2026.0,Unrestricted Free Agent,2025.0,Mid-Season,1.0,7.0,Defender,22.0,2026,1
Gold Coast,38,Beau Addinsall,2007-03-09,182.0,Midfield,0,19yr,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,18.0,Midfielder,19.0,2026,0
Gold Coast,15,Noah Anderson,2001-02-17,192.0,Midfield,130,25yr,Oakleigh Chargers,2027.0,Restricted Free Agent,2019.0,National,1.0,2.0,Midfielder,25.0,2026,1
Gold Coast,1,Mac Andrew,2003-12-04,202.0,Defender,66,22yr 3mth,Dandenong Stingrays,2030.0,Restricted Free Agent,2021.0,National,1.0,5.0,Defender,22.0,2026,1
Gold Coast,10,Charlie Ballard,1999-07-23,196.0,Defender,134,26yr 7mth,Sturt,2029.0,Unrestricted Free Agent,2017.0,National,3.0,42.0,Defender,26.0,2026,0
Gold Coast,31,Cooper Bell,2006-11-30,199.0,DefenderForward,0,19yr 3mth,Belconnen,2026.0,Non-Free Agent,2024.0,National,3.0,49.0,Defender,19.0,2026,0
Gold Coast,33,Sam Clohesy,2002-12-12,189.0,Midfield,35,23yr 3mth,Werribee,2028.0,Non-Free Agent,2023.0,Rookie,1.0,4.0,Midfielder,23.0,2026,1
Gold Coast,25,Samuel Collins,1994-06-15,194.0,Defender,150,31yr 8mth,Box Hill Hawks,2028.0,Unrestricted Free Agent,2015.0,National,4.0,55.0,Defender,31.0,2026,1
Gold Coast,43,Koby Coulson,2007-07-31,180.0,Midfield,0,18yr 7mth,Gold Coast Suns Academy,2027.0,Unknown,2025.0,National,3.0,46.0,Midfielder,18.0,2026,0
Gold Coast,5,Alex Davies,2002-03-18,193.0,Midfield,41,23yr 11mth,Suns Academy,2026.0,Non-Free Agent,,,,,Midfielder,23.0,2026,1
Gold Coast,42,Asher Eastham,2006-05-13,190.0,Forward,0,19yr 9mth,Gippsland Power,2026.0,Non-Free Agent,2024.0,Rookie,2.0,17.0,Forward,19.0,2026,0
Gold Coast,36,Zak Evans,2000-03-26,190.0,Midfield,0,25yr 11mth,Melbourne Renegades,2026.0,Non-Free Agent,,,,,Midfielder,25.0,2026,0
Gold Coast,50,Jy Farrar,1996-12-07,190.0,Forward,43,29yr 3mth,Scotch OC,2026.0,Non-Free Agent,2019.0,National,4.0,60.0,Forward,29.0,2026,1
Gold Coast,46,Caleb Graham,2000-09-12,194.0,Defender,37,25yr 6mth,Gold Coast Academy,2026.0,Restricted Free Agent,2018.0,National,5.0,71.0,Defender,25.0,2026,0
Gold Coast,26,Will Graham,2005-07-27,186.0,Forward,26,20yr 7mth,Palm Beach Currumbin AFC,2027.0,Non-Free Agent,2023.0,National,1.0,26.0,Forward,20.0,2026,1
Gold Coast,39,Lachlan Gulbin,2006-11-24,187.0,Forward,1,19yr 3mth,Broadbeach,2026.0,Non-Free Agent,,,,,Forward,19.0,2026,0
Gold Coast,12,Elliott Himmelberg,1998-06-04,196.0,Forward,50,27yr 9mth,Redlands,2027.0,Non-Free Agent,2016.0,National,3.0,51.0,Forward,27.0,2026,0
Gold Coast,7,Nicholas Holman,1995-05-29,188.0,MidfieldForward,147,30yr 9mth,Central District,2026.0,Unrestricted Free Agent,2013.0,National,3.0,51.0,Mid-Forward,30.0,2026,0
Gold Coast,19,Bailey Humphrey,2004-09-11,186.0,MidfieldForward,64,21yr 6mth,Gippsland Power,2028.0,Non-Free Agent,2022.0,National,1.0,6.0,Mid-Forward,21.0,2026,1
Gold Coast,16,Joel Jeffrey,2002-03-12,192.0,Defender,54,24yr,Suns Academy,2028.0,Restricted Free Agent,,,,,Defender,24.0,2026,1
Gold Coast,44,Ben Jepson,2001-10-10,184.0,Midfield,1,24yr 5mth,Coburg,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,10.0,Midfielder,24.0,2026,0
Gold Coast,34,Ben King,2000-07-07,202.0,Forward,121,25yr 8mth,Sandringham Dragons,2026.0,Restricted Free Agent,2018.0,National,1.0,6.0,Forward,25.0,2026,1
Gold Coast,37,Max Knobel,2004-06-27,206.0,Ruck,0,21yr 8mth,Gippsland Power,2027.0,Non-Free Agent,2022.0,National,3.0,42.0,Ruck,21.0,2026,0
Gold Coast,45,Caleb Lewis,2003-09-29,198.0,Forward,0,22yr 5mth,Casey,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,14.0,Forward,22.0,2026,0
Gold Coast,8,Leo Lombard,2006-10-05,179.0,Forward,5,19yr 5mth,Broadbeach,2027.0,Non-Free Agent,2024.0,National,1.0,9.0,Forward,19.0,2026,1
Gold Coast,22,Ben Long,1997-08-21,186.0,Forward,136,28yr 6mth,Nt Thunder,2029.0,Non-Free Agent,2016.0,National,2.0,25.0,Forward,28.0,2026,1
Gold Coast,11,Touk Miller,1996-02-22,178.0,Midfield,215,30yr,Calder Cannons,2027.0,Unrestricted Free Agent,2014.0,National,2.0,29.0,Midfielder,30.0,2026,1
Gold Coast,23,Ned Moyle,2002-02-15,206.0,Ruck,13,24yr,Oakleigh Chargers,2028.0,Restricted Free Agent,2021.0,Mid-Season,1.0,5.0,Ruck,24.0,2026,0
Gold Coast,35,Jai Murray,2007-03-09,185.0,Midfield,0,19yr,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,17.0,Midfielder,19.0,2026,0
Gold Coast,2,John Noble,1997-03-25,180.0,Defender,138,28yr 11mth,West Adelaide,2026.0,Non-Free Agent,2019.0,Mid-Season,1.0,14.0,Defender,28.0,2026,1
Gold Coast,30,Dylan Patterson,2007-09-01,184.0,Defender,0,18yr 6mth,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,5.0,Defender,18.0,2026,0
Gold Coast,3,Christian Petracca,1996-01-04,187.0,MidfieldForward,213,30yr 2mth,Eastern Ranges,2029.0,Unrestricted Free Agent,2014.0,National,1.0,2.0,Mid-Forward,30.0,2026,1
Gold Coast,27,Wil Powell,1999-08-26,188.0,Defender,131,26yr 6mth,Claremont,2029.0,Unrestricted Free Agent,2017.0,National,1.0,19.0,Defender,26.0,2026,1
Gold Coast,20,Ethan Read,2005-07-07,202.0,Forward,26,20yr 8mth,Palm Beach Currumbin AFC,2028.0,Non-Free Agent,2023.0,National,1.0,9.0,Forward,20.0,2026,1
Gold Coast,17,Daniel Rioli,1997-04-16,179.0,Defender,204,28yr 10mth,North Ballarat Rebels,2029.0,Non-Free Agent,2015.0,National,1.0,15.0,Defender,28.0,2026,1
Gold Coast,29,Jake Rogers,2005-03-02,172.0,Forward,18,21yr,Broadbeach AFC,2026.0,Non-Free Agent,2023.0,National,1.0,14.0,Forward,21.0,2026,0
Gold Coast,18,Matt Rowell,2001-07-01,180.0,Midfield,110,24yr 8mth,Oakleigh Chargers,2027.0,Restricted Free Agent,2019.0,National,1.0,1.0,Midfielder,24.0,2026,0
Gold Coast,41,Avery Thomas,2007-09-20,185.0,Defender,0,18yr 5mth,Tasmania Devils,2027.0,Unknown,2025.0,National,2.0,28.0,Defender,18.0,2026,0
Gold Coast,9,Jamarra Ugle-Hagan,2002-04-04,197.0,Forward,67,23yr 11mth,Oakleigh Chargers,2026.0,Non-Free Agent,2020.0,National,1.0,1.0,Forward,23.0,2026,0
Gold Coast,6,Bodhi Uwland,2003-07-25,188.0,Defender,50,22yr 7mth,Allies,2026.0,Non-Free Agent,,,,,Defender,22.0,2026,1
Gold Coast,32,Zeke Uwland,2007-04-24,179.0,DefenderMidfield,1,18yr 10mth,Gold Coast Suns Academy,2028.0,Unknown,2025.0,National,1.0,2.0,Defender,18.0,2026,1
Gold Coast,4,Jed Walter,2005-06-08,195.0,Forward,30,20yr 9mth,Palm Beach Currumbin AFC,2026.0,Non-Free Agent,2023.0,National,1.0,3.0,Forward,20.0,2026,0
Gold Coast,14,Lachlan Weller,1996-02-23,182.0,Midfield,162,30yr,Southport,2026.0,Restricted Free Agent,2014.0,National,1.0,13.0,Midfielder,30.0,2026,1
Gold Coast,28,Jarrod Witts,1992-09-13,209.0,Ruck,206,33yr 5mth,Sydney University,2026.0,Unrestricted Free Agent,2011.0,National,4.0,67.0,Ruck,33.0,2026,1
GWS Giants,21,Leek Aleer,2001-08-21,194.0,Defender,25,24yr 6mth,Central District,2027.0,Non-Free Agent,2021.0,National,1.0,15.0,Defender,24.0,2026,0
GWS Giants,29,Cody Angove,2006-05-28,182.0,Forward,4,19yr 9mth,Claremont,2028.0,Non-Free Agent,2024.0,National,1.0,24.0,Forward,19.0,2026,0
GWS Giants,9,Ryan Angwin,2002-12-12,185.0,Midfield,31,23yr 3mth,Gippsland Power,2028.0,Restricted Free Agent,2020.0,National,1.0,18.0,Midfielder,23.0,2026,1
GWS Giants,7,Lachlan Ash,2001-06-21,188.0,Defender,126,24yr 8mth,Murray Bushrangers,2027.0,Restricted Free Agent,2019.0,National,1.0,4.0,Defender,24.0,2026,1
GWS Giants,14,Toby Bedford,2000-05-27,179.0,MidfieldForward,83,25yr 9mth,Dandenong Stingrays,2029.0,Non-Free Agent,2018.0,National,5.0,75.0,Mid-Forward,25.0,2026,0
GWS Giants,32,Kieren Briggs,1999-10-06,201.0,Ruck,71,26yr 5mth,Pennant Hills,2026.0,Restricted Free Agent,2018.0,National,2.0,34.0,Ruck,26.0,2026,1
GWS Giants,46,Callum Brown,2000-08-15,188.0,Forward,65,25yr 6mth,County Derry,2028.0,Unrestricted Free Agent,2016.0,National,2.0,35.0,Forward,25.0,2026,1
GWS Giants,44,Jack Buckley,1997-12-17,195.0,Defender,86,28yr 2mth,Swans Academy,2030.0,Unrestricted Free Agent,,,,,Defender,28.0,2026,1
GWS Giants,5,Aaron Cadman,2004-03-03,195.0,Forward,59,22yr,Greater Western Victoria Rebels,2030.0,Restricted Free Agent,2022.0,National,1.0,1.0,Forward,22.0,2026,0
GWS Giants,17,Finn Callaghan,2003-04-26,192.0,Midfield,72,22yr 10mth,Sandringham Dragons,2029.0,Restricted Free Agent,2021.0,National,1.0,3.0,Midfielder,22.0,2026,1
GWS Giants,3,Stephen Coniglio,1993-12-15,182.0,Midfield,228,32yr 2mth,Swan Districts,2026.0,Unrestricted Free Agent,2011.0,National,1.0,2.0,Midfielder,32.0,2026,1
GWS Giants,16,Brent Daniels,1999-03-09,172.0,Forward,112,27yr,Bendigo Pioneers,2031.0,Unrestricted Free Agent,2017.0,National,2.0,27.0,Forward,27.0,2026,0
GWS Giants,45,Finnegan Davis,2007-01-21,188.0,Defender,0,19yr 1mth,Western Jets,2027.0,Unknown,2025.0,National,3.0,51.0,Defender,19.0,2026,0
GWS Giants,38,Josaia Delana,2006-07-01,176.0,Forward,4,19yr 8mth,East Coast Eagles,2026.0,Non-Free Agent,,,,,Forward,19.0,2026,1
GWS Giants,37,Joseph Fonti,2004-12-24,189.0,Defender,23,21yr 2mth,Claremont,2027.0,Non-Free Agent,2023.0,National,2.0,44.0,Defender,21.0,2026,1
GWS Giants,11,Phoenix Gothard,2005-09-07,179.0,Forward,1,20yr 6mth,Murray Bushrangers,2026.0,Non-Free Agent,2023.0,National,1.0,12.0,Forward,20.0,2026,1
GWS Giants,12,Tom Green,2001-01-23,192.0,Midfield,115,25yr 1mth,GWS Giants Academy,2027.0,Restricted Free Agent,2019.0,National,1.0,10.0,Midfielder,25.0,2026,0
GWS Giants,4,Toby Greene,1993-09-25,182.0,Forward,262,32yr 5mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2011.0,National,1.0,11.0,Forward,32.0,2026,1
GWS Giants,35,Max Gruzewski,2004-07-21,192.0,Forward,12,21yr 7mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,2.0,22.0,Forward,21.0,2026,1
GWS Giants,43,Riley Hamilton,2006-08-15,189.0,MidfieldForward,0,19yr 6mth,Ainslie,2027.0,Unknown,,,,,Mid-Forward,19.0,2026,0
GWS Giants,13,Oliver Hannaford,2006-09-01,180.0,MidfieldForward,0,19yr 6mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,18.0,Mid-Forward,19.0,2026,0
GWS Giants,27,Harrison Himmelberg,1996-05-08,195.0,Defender,202,29yr 10mth,Mangoplah Cookardinia United Eastlakes,2029.0,Unrestricted Free Agent,2015.0,National,1.0,16.0,Defender,29.0,2026,1
GWS Giants,23,Jesse Hogan,1995-02-12,196.0,Forward,182,31yr 1mth,Claremont,2026.0,Non-Free Agent,,,,,Forward,31.0,2026,1
GWS Giants,39,Connor Idun,2000-07-29,193.0,Defender,118,25yr 7mth,Geelong Falcons,2032.0,Unrestricted Free Agent,2018.0,National,4.0,61.0,Defender,25.0,2026,1
GWS Giants,2,Darcy Jones,2004-04-03,175.0,Forward,37,21yr 11mth,Swan Districts,2028.0,Non-Free Agent,2022.0,National,1.0,21.0,Forward,21.0,2026,0
GWS Giants,22,Joshua Kelly,1995-02-12,184.0,Midfield,230,31yr 1mth,Sandringham Dragons,2029.0,Unrestricted Free Agent,2013.0,National,1.0,2.0,Midfielder,31.0,2026,0
GWS Giants,25,Jayden Laverde,1996-04-12,193.0,Defender,146,29yr 11mth,Western Jets,2026.0,Unrestricted Free Agent,2014.0,National,1.0,20.0,Defender,29.0,2026,1
GWS Giants,30,James Leake,2005-10-02,188.0,DefenderForward,3,20yr 5mth,Tasmania Devils,2028.0,Non-Free Agent,2023.0,National,1.0,17.0,Defender,20.0,2026,0
GWS Giants,41,Nick Madden,2004-05-17,204.0,Ruck,3,21yr 9mth,Greater Western Sydney,2026.0,Non-Free Agent,,,,,Ruck,21.0,2026,0
GWS Giants,31,Toby McMullin,2004-08-06,183.0,Midfield,28,21yr 7mth,Sandringham Dragons,2028.0,Non-Free Agent,2022.0,National,2.0,34.0,Midfielder,21.0,2026,0
GWS Giants,33,Xavier O'Halloran,2000-07-11,187.0,Midfield,91,25yr 8mth,Western Jets,2028.0,Unrestricted Free Agent,2018.0,National,1.0,22.0,Midfielder,25.0,2026,1
GWS Giants,10,Clayton Oliver,1997-07-22,189.0,Midfield,206,28yr 7mth,Murray Bushrangers,2030.0,Unrestricted Free Agent,2015.0,National,1.0,4.0,Midfielder,28.0,2026,1
GWS Giants,19,Harrison Oliver,2006-06-15,181.0,Defender,0,19yr 8mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,19.0,Defender,19.0,2026,0
GWS Giants,28,Jack Ough,2006-12-15,194.0,Midfield,0,19yr 2mth,Greater Western Victoria Rebels,2028.0,Non-Free Agent,2024.0,National,2.0,36.0,Midfielder,19.0,2026,0
GWS Giants,26,Jake Riccardi,1999-11-07,198.0,ForwardRuck,90,26yr 4mth,Werribee,2026.0,Non-Free Agent,2019.0,National,3.0,51.0,Ruck,26.0,2026,1
GWS Giants,24,Harry Rowston,2004-08-12,182.0,Midfield,18,21yr 7mth,Griffith Swans FNC,2028.0,Non-Free Agent,2022.0,National,1.0,16.0,Midfielder,21.0,2026,1
GWS Giants,36,Logan Smith,2006-09-24,204.0,Ruck,0,19yr 5mth,Queanbeyan,2028.0,Non-Free Agent,2024.0,National,5.0,71.0,Ruck,19.0,2026,0
GWS Giants,18,Conor Stone,2002-04-22,189.0,Defender,20,23yr 10mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,9.0,Defender,23.0,2026,0
GWS Giants,20,Jake Stringer,1994-04-25,192.0,Forward,228,31yr 10mth,Bendigo Pioneers,2027.0,Non-Free Agent,2025.0,National,5.0,59.0,Forward,31.0,2026,1
GWS Giants,34,Oskar Taylor,2007-08-01,182.0,Defender,0,18yr 7mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,15.0,Defender,18.0,2026,0
GWS Giants,15,Sam Taylor,1999-05-05,198.0,Defender,131,26yr 10mth,Swan Districts,2032.0,Unrestricted Free Agent,2017.0,National,2.0,28.0,Defender,26.0,2026,0
GWS Giants,1,Harvey Thomas,2005-08-08,176.0,Forward,41,20yr 7mth,GWS Giants Academy,2028.0,Non-Free Agent,2023.0,National,4.0,59.0,Forward,20.0,2026,1
GWS Giants,42,Nathan Wardius,2004-10-12,181.0,Forward,0,21yr 5mth,Rand-Walbundrie-Walla,2027.0,Non-Free Agent,,,,,Forward,21.0,2026,0
GWS Giants,6,Lachie Whitfield,1994-07-18,185.0,Defender,258,31yr 7mth,Dandenong Stingrays,2027.0,Unrestricted Free Agent,2012.0,National,1.0,1.0,Defender,31.0,2026,1
Hawthorn,10,Karl Amon,1995-08-19,181.0,Defender,196,30yr 6mth,Sandringham Dragons,2027.0,Non-Free Agent,2013.0,National,4.0,68.0,Defender,30.0,2026,1
Hawthorn,32,Cody Anderson,2006-01-30,183.0,Midfield,0,20yr 1mth,Eastern Ranges,2026.0,Non-Free Agent,2024.0,National,4.0,64.0,Midfielder,20.0,2026,0
Hawthorn,37,Tom Barrass,1995-10-08,197.0,Defender,176,30yr 5mth,Claremont,2028.0,Unrestricted Free Agent,2013.0,National,3.0,43.0,Defender,30.0,2026,1
Hawthorn,24,Josh Battle,1998-09-01,193.0,Defender,150,27yr 6mth,Dandenong Stingrays,2030.0,Non-Free Agent,2016.0,National,2.0,39.0,Defender,27.0,2026,1
Hawthorn,36,James Blanck,2000-11-20,196.0,Defender,24,25yr 3mth,Box Hill Hawks,2026.0,Non-Free Agent,2022.0,Mid-Season,2.0,20.0,Defender,25.0,2026,0
Hawthorn,30,Sam Butler,2003-02-10,184.0,MidfieldForward,26,23yr 1mth,GWV Rebels,2027.0,Non-Free Agent,2021.0,National,2.0,23.0,Mid-Forward,23.0,2026,1
Hawthorn,18,Mabior Chol,1997-01-29,200.0,Forward,109,29yr 1mth,Aspley,2027.0,Unrestricted Free Agent,2018.0,Rookie,3.0,45.0,Forward,29.0,2026,1
Hawthorn,16,Massimo D'Ambrosio,2003-06-05,178.0,Midfield,67,22yr 9mth,Western Jets,2028.0,Non-Free Agent,2022.0,Mid-Season,1.0,3.0,Midfielder,22.0,2026,1
Hawthorn,34,Jack Dalton,2007-04-05,178.0,Midfield,0,18yr 11mth,Sandringham Dragons,2027.0,Unknown,2025.0,National,2.0,34.0,Midfielder,18.0,2026,0
Hawthorn,12,Will Day,2001-06-05,191.0,Midfield,76,24yr 9mth,West Adelaide,2027.0,Restricted Free Agent,2019.0,National,1.0,13.0,Midfielder,24.0,2026,0
Hawthorn,13,Calsher Dear,2005-08-04,195.0,Forward,26,20yr 7mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,4.0,56.0,Forward,20.0,2026,0
Hawthorn,33,Jack Ginnivan,2002-12-09,185.0,Forward,91,23yr 3mth,Bendigo Pioneers,2027.0,Non-Free Agent,2020.0,Rookie,1.0,13.0,Forward,23.0,2026,1
Hawthorn,35,Ollie Greeves,2007-02-07,192.0,Midfield,0,19yr 1mth,Eastern Ranges,2026.0,Unknown,2025.0,Rookie,1.0,12.0,Midfielder,19.0,2026,0
Hawthorn,19,Jack Gunston,1991-10-16,193.0,Forward,284,34yr 4mth,Sandringham,2026.0,Unrestricted Free Agent,2009.0,National,2.0,29.0,Forward,34.0,2026,1
Hawthorn,15,Blake Hardwick,1997-02-05,183.0,Defender,199,29yr 1mth,Eastern Ranges,2029.0,Unrestricted Free Agent,2015.0,National,3.0,44.0,Defender,29.0,2026,1
Hawthorn,41,Matt Hill,2004-01-01,187.0,Defender,0,22yr 2mth,Melbourne Storm,2026.0,Non-Free Agent,,,,,Defender,22.0,2026,0
Hawthorn,44,Henry Hustwaite,2004-07-20,195.0,Midfield,10,21yr 7mth,Dandenong Stingrays,2026.0,Non-Free Agent,2022.0,National,2.0,37.0,Midfielder,21.0,2026,0
Hawthorn,4,Jarman Impey,1995-07-09,178.0,Defender,222,30yr 8mth,Murray Bushrangers,2026.0,Restricted Free Agent,2013.0,National,2.0,21.0,Defender,30.0,2026,1
Hawthorn,31,Matthew LeRay,2007-02-22,188.0,Midfield,0,19yr,Central District,2027.0,Unknown,2025.0,National,4.0,56.0,Midfielder,19.0,2026,0
Hawthorn,2,Mitchell Lewis,1998-10-14,199.0,Forward,79,27yr 4mth,Calder Cannons,2026.0,Unrestricted Free Agent,2016.0,National,5.0,76.0,Forward,27.0,2026,1
Hawthorn,9,Connor MacDonald,2003-01-13,185.0,Forward,91,23yr 1mth,Dandenong Stingrays,2029.0,Restricted Free Agent,2021.0,National,2.0,26.0,Forward,23.0,2026,1
Hawthorn,42,Bailey Macdonald,2004-08-04,182.0,Defender,8,21yr 7mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,3.0,51.0,Defender,21.0,2026,0
Hawthorn,28,Cameron Mackenzie,2004-01-21,188.0,Midfield,46,22yr 1mth,Sandringham Dragons,2026.0,Non-Free Agent,2022.0,National,1.0,7.0,Midfielder,22.0,2026,0
Hawthorn,20,Finn Maginness,2001-02-23,189.0,Forward,59,25yr,Sandringham Dragons,2027.0,Restricted Free Agent,2019.0,National,2.0,29.0,Forward,25.0,2026,1
Hawthorn,27,William McCabe,2005-09-29,197.0,Defender,0,20yr 5mth,Tanunda,2026.0,Non-Free Agent,2023.0,National,1.0,19.0,Defender,20.0,2026,0
Hawthorn,17,Lloyd Meek,1998-04-22,203.0,Ruck,78,27yr 10mth,Gwv Rebels,2029.0,Non-Free Agent,2017.0,National,4.0,69.0,Ruck,27.0,2026,1
Hawthorn,8,Dylan Moore,1999-08-04,177.0,Forward,127,26yr 7mth,Eastern Ranges,2030.0,Unrestricted Free Agent,2017.0,National,4.0,67.0,Forward,26.0,2026,1
Hawthorn,1,Harry Morrison,1998-11-12,184.0,Midfield,124,27yr 4mth,Murray Bushrangers,2026.0,Unrestricted Free Agent,2016.0,National,5.0,74.0,Midfielder,27.0,2026,1
Hawthorn,21,Noah Mraz,2006-02-20,198.0,Defender,0,20yr,Dandenong Stingrays,2028.0,Non-Free Agent,2024.0,National,2.0,35.0,Defender,20.0,2026,0
Hawthorn,22,Cameron Nairn,2007-10-15,188.0,MidfieldForward,0,18yr 4mth,Central District,2028.0,Unknown,2025.0,National,1.0,20.0,Mid-Forward,18.0,2026,0
Hawthorn,11,Conor Nash,1998-07-28,198.0,Midfield,121,27yr 7mth,Dublin,2029.0,Unrestricted Free Agent,,,,,Midfielder,27.0,2026,1
Hawthorn,3,Jai Newcombe,2001-08-02,187.0,Midfield,103,24yr 7mth,Box Hill,2032.0,Unrestricted Free Agent,2021.0,Mid-Season,1.0,2.0,Midfielder,24.0,2026,1
Hawthorn,39,Flynn Perez,2001-08-25,188.0,Defender,24,24yr 6mth,Bendigo Pioneers,2026.0,Unrestricted Free Agent,,,,,Defender,24.0,2026,0
Hawthorn,38,Max Ramsden,2003-04-19,203.0,Forward,9,22yr 10mth,Sandringham Dragons,2026.0,Non-Free Agent,2022.0,Mid-Season,1.0,6.0,Forward,22.0,2026,0
Hawthorn,7,Ned Reeves,1998-10-31,210.0,Ruck,43,27yr 4mth,Box Hill,2029.0,Unrestricted Free Agent,,,,,Ruck,27.0,2026,0
Hawthorn,26,Bodie Ryan,2005-04-20,187.0,Defender,0,20yr 10mth,Glenelg,2026.0,Non-Free Agent,2023.0,National,3.0,46.0,Defender,20.0,2026,0
Hawthorn,29,Aidan Schubert,2007-12-21,198.0,ForwardRuck,0,18yr 2mth,Central District,2028.0,Non-Free Agent,2025.0,National,1.0,23.0,Ruck,18.0,2026,0
Hawthorn,14,Jack Scrimshaw,1998-09-04,194.0,Defender,124,27yr 6mth,Sandringham Dragons,2027.0,Restricted Free Agent,2016.0,National,1.0,7.0,Defender,27.0,2026,1
Hawthorn,6,James Sicily,1995-01-06,188.0,Defender,180,31yr 2mth,Western Jets,2027.0,Unrestricted Free Agent,2013.0,National,3.0,56.0,Defender,31.0,2026,1
Hawthorn,43,Jaime Uhr-Henry,2003-03-12,209.0,Ruck,0,23yr,Dandenong Rangers,2026.0,Non-Free Agent,,,,,Ruck,23.0,2026,0
Hawthorn,25,Josh Ward,2003-08-15,183.0,Midfield,68,22yr 6mth,Northern Knights,2029.0,Restricted Free Agent,2021.0,National,1.0,7.0,Midfielder,22.0,2026,1
Hawthorn,5,Nick Watson,2005-02-24,170.0,Forward,44,21yr,Eastern Ranges,2029.0,Non-Free Agent,2023.0,National,1.0,5.0,Forward,21.0,2026,1
Hawthorn,23,Joshua Weddle,2004-05-25,191.0,Defender,61,21yr 9mth,Oakleigh Chargers,2030.0,Restricted Free Agent,2022.0,National,1.0,18.0,Defender,21.0,2026,1
Melbourne,26,Jed Adams,2004-05-14,196.0,Defender,1,21yr 9mth,Peel Thunder,2026.0,Non-Free Agent,2022.0,National,2.0,38.0,Defender,21.0,2026,0
Melbourne,38,Oscar Berry,,196.0,Defender,0,,North Florida Ospreys,2027.0,Unknown,,,,,Defender,,2026,0
Melbourne,17,Jake Bowey,2002-09-12,175.0,Defender,84,23yr 6mth,Sandringham Dragons,2028.0,Restricted Free Agent,2020.0,National,1.0,21.0,Defender,23.0,2026,0
Melbourne,29,Tom Campbell,1991-11-02,201.0,Ruck,58,34yr 4mth,Bendigo Bombers,2026.0,Unrestricted Free Agent,2012.0,National,6.0,98.0,Ruck,34.0,2026,0
Melbourne,37,Kade Chandler,2000-01-13,175.0,Forward,79,26yr 1mth,Norwood,2026.0,Restricted Free Agent,2018.0,Rookie,1.0,15.0,Forward,26.0,2026,0
Melbourne,13,Jai Culley,2003-02-24,194.0,Midfield,16,23yr,Dandenong Stingrays,2026.0,Unrestricted Free Agent,2022.0,Mid-Season,1.0,1.0,Midfielder,23.0,2026,0
Melbourne,31,Bayley Fritsch,1996-12-06,188.0,Forward,171,29yr 3mth,Casey Demons,2026.0,Restricted Free Agent,2017.0,National,2.0,31.0,Forward,29.0,2026,0
Melbourne,11,Max Gawn,1991-12-30,209.0,Ruck,247,34yr 2mth,Sandringham Dragons,2027.0,Unrestricted Free Agent,2009.0,National,3.0,34.0,Ruck,34.0,2026,0
Melbourne,27,Max Heath,2002-10-24,204.0,ForwardRuck,4,23yr 4mth,Sandringham Dragons,2028.0,Non-Free Agent,2021.0,Mid-Season,1.0,7.0,Ruck,23.0,2026,0
